GENE,ENVISION
SLC4A10,0.839443
EPHA7,0.889799
FTMT,0.993762
SLC4A5,0.860174
SLC25A37,0.881815
SLC5A8,0.945552
SLC10A2,0.804882
OGDH,0.792236
AASS,0.911778
PEAK1,0.779513
NPAS2,0.860290
NTRK2,0.876679
TTN,0.699655
ZSWIM2,0.982505
SLC8A2,0.897693
EYA3,0.981409
FMO2,0.782862
PHYKPL,0.849536
EXT2,0.905181
VRK3,0.903460
BARD1,0.798748
ENOPH1,0.726904
ACSM2A,0.884376
GPAT2,0.672156
DUSP19,0.977041
SMYD3,0.901393
UBR3,0.914972
PIGY,0.945252
PHEX,0.965595
TRMT1L,0.782611
ACSM1,0.855875
PTPRS,0.842732
SLCO1B3,0.936278
RGL1,0.932381
HECW1,0.871990
FPGS,0.823674
PRKD1,0.922870
