GENE,ENVISION
SPHK2,0.851330
HS3ST3B1,0.862773
B4GALNT1,0.817536
ABCA3,0.916067
NUAK2,0.860592
ALG1,0.939910
PRKAA1,0.769352
SLC4A4,0.855584
TNIK,0.869045
EZH2,0.802521
DHDH,0.624425
CDKL3,0.835513
POLN,1.030310
PDE11A,0.810884
CPA5,0.515165
POLH,0.781537
DGKZ,0.929035
ST6GALNAC2,0.989605
GCNT1,1.055790
STUB1,0.755649
STYXL1,0.876435
MBOAT1,0.963203
INPP4A,0.921438
USP42,0.880672
AMDHD1,0.921208
PTK2B,1.005940
CES5A,0.780225
ACOT11,0.824122
AARS2,0.978593
USP20,0.823480
MTMR3,0.963531
CDK5,0.767428
PLCB1,0.950612
ACVR2B,0.937778
GUCY2D,0.980888
NAAA,1.030010
EXT1,0.874512
MAT2B,0.857244
UCK2,0.816078
ACSM2B,0.722683
PLCL1,0.950631
KAT6B,0.982710
STT3B,1.069540
ATP2B3,0.719785
PIK3C3,0.868092
SETD5,0.888240
RNF20,0.885369
UHRF2,0.840548
RNF19A,0.948192
LRP2,0.905368
COQ6,0.882210
LRP1,0.818137
SLC17A8,0.870332
LMTK2,0.769756
POLR1B,0.976132
ABCG8,1.002580
ALDH1L2,0.436577
MYLK,0.979933
EXT2,0.990669
PTPN14,0.944928
SLC22A6,0.974193
POLR3E,0.981458
BMPR2,0.467179
PXDN,0.711191
MGAT4C,0.983251
ABCC11,0.967013
SPEG,0.764932
CHPF,0.786086
PTPRK,0.854455
HIBCH,0.521719
NEU2,0.929585
DYRK4,0.769387
