GENE,ENVISION
B4GALNT4,0.902400
SPHK2,0.814451
KMT2B,0.880176
TRIM33,0.829811
FLAD1,0.960616
ATR,0.961943
MAPK11,0.781760
ACSBG2,0.954589
NEK6,0.799657
GPAM,0.959610
TAOK1,0.529686
TIAM2,0.637274
TTN,0.858941
RNF138,0.820779
NLK,0.900102
DOT1L,0.902708
MTMR2,0.881807
IRAK4,0.924773
REG3A,0.758012
SLC38A4,0.848096
ART3,0.855144
HUWE1,0.854366
SIRT6,0.721854
PDIA5,0.949730
ACSM2A,0.918886
MAST1,0.739621
PLCD4,0.831837
MAP3K9,0.841585
GALNT8,0.779809
MDM2,0.939252
SETD2,0.796377
TRMT1L,0.923994
TESK1,0.979136
BSCL2,1.013320
LRP1,0.890135
BRSK1,0.842271
ATP6V0A4,0.996327
HECW2,0.776132
PPIG,0.909917
BHMT2,0.919941
SLC35D1,0.932367
SLC6A14,1.006460
