GENE,ENVISION
MYO3A,0.777872
HECTD2,0.901263
PPP3CA,0.845632
B4GALNT2,0.874573
EPHA7,0.767082
UGT3A1,0.968001
HIPK2,0.813133
ATR,1.001780
ME3,0.752854
PGS1,0.778646
B3GAT2,0.810959
AWAT1,1.014200
GAD2,0.929748
MAP3K9,0.936246
NCOA6,0.862215
MAP3K2,1.009490
AMHR2,0.937394
PLA2G7,0.807400
SLC6A19,0.975735
CDC42BPA,0.850991
DIO2,0.980733
LDHD,0.840497
TNKS2,0.867317
ST3GAL2,0.929903
PLB1,0.794710
STRA6,0.775642
SLC13A5,0.794898
PJA1,0.922430
GGT7,0.968130
EPHA10,0.830703
UBR2,0.758110
DHCR24,1.018520
GALNT13,0.920351
RBBP6,0.900061
STARD3,0.789083
KAT6B,0.776807
HLTF,0.714868
