GENE,ENVISION
POLA2,0.799893
ZCCHC11,0.921830
RFWD2,0.768298
ACVR1C,0.944865
MKNK2,0.970326
PLK3,0.961288
FLAD1,0.766096
KAT2A,0.995587
PRKDC,0.765392
PLA2G4C,0.764839
HIPK1,0.867613
DPAGT1,0.788897
NEK8,0.965542
USP28,0.853689
GAL3ST1,0.788091
ACAD10,0.855060
SLC4A9,0.915514
USP25,0.993525
NEK7,0.828819
IARS2,0.941118
UHRF2,0.974174
USP7,0.868111
ATM,0.973069
UBE3A,1.000210
CDK17,0.921501
WHSC1L1,0.915709
SLC12A5,0.889228
EIF2AK4,0.857157
TIAM2,0.609195
CDC42BPG,0.799416
TTN,0.825069
WNK3,0.905439
PRKG2,1.081700
DYRK1A,0.900102
AARS2,0.855075
TNKS2,0.766904
SLC32A1,0.841947
HAS2,0.861123
KMT2A,0.921332
DNMT3A,0.860622
PARP8,0.929052
TICRR,0.811609
ULK4,0.853689
DOT1L,0.860125
ACSS1,0.848402
PRKCD,1.001620
UBE2R2,0.789541
PIGO,0.911913
HERC3,0.771082
CHST12,0.910949
SSH2,0.779361
MOGAT3,1.068350
PHLPP2,0.856204
GALNT5,0.819975
GALNT7,0.930603
TRMT1L,0.945257
ROR2,0.865018
MCCC1,1.016800
PTPRR,0.976432
CSNK1A1L,0.911317
SLC20A1,0.982482
ALK,0.949168
RPS6KA6,0.904100
SLC2A7,0.769387
DGKH,0.856204
ROR1,0.986334
POLE,0.861535
RBBP6,0.766096
SLC22A16,0.949853
CDKN3,0.744437
HECW1,0.910534
AMFR,0.933920
GUCY1B3,0.971466
SLC22A8,0.936180
ABCC2,0.960349
HIRIP3,0.830794
