GENE,ENVISION
ZCCHC11,0.860263
AGK,0.848258
HIPK3,0.749620
HIPK2,0.820793
HIPK1,0.884897
PPWD1,0.861376
DUSP21,0.938012
SQLE,0.913785
SMG1,0.656794
CAMK1,0.577706
SLC28A3,0.945427
PIK3R5,0.773993
PDE10A,0.563942
SRMS,0.983597
USP32,0.759970
SPTLC3,0.970341
IRAK3,0.986752
ABCD2,0.902723
SLC38A5,0.864184
SLC38A4,0.908702
SLC38A1,0.973689
SLC38A3,0.869920
CAMK2D,0.618393
CAMK2G,0.639803
CAMK2A,0.521181
PPP2R2C,0.821120
LRP1,0.740027
SGK3,0.726205
PIK3C3,0.809007
CNDP1,0.637559
CNDP2,0.840245
GALNT13,0.843960
LMTK3,0.902304
LMTK2,0.766538
P4HA3,0.869045
PARP14,0.710155
PARP15,1.018370
PARP12,0.755053
TSTA3,0.814792
ANGPTL4,0.952702
NT5C3A,0.837975
STARD3,0.987822
MYO3A,0.745255
USP17L2,0.897414
MYO3B,0.791852
ACVR1C,0.576492
DSTYK,0.994621
POLR1B,0.791041
PANK2,1.013250
RWDD2A,0.654023
FARSB,0.952847
TTN,0.048336
REG3A,1.002850
GGTLC1,0.800183
UCK2,0.809943
MINK1,0.546457
MAP3K9,0.976787
PPARA,0.801742
PPP1R3C,0.943681
CHST2,0.736077
MCCC2,0.581675
TYRO3,0.752854
TNK1,0.978346
GSTO1,0.723734
RPS6KA6,0.761838
SLC22A4,0.853541
HKDC1,0.753911
SLC22A6,0.835122
SLC35B2,0.977632
SLC35B4,0.904133
MYBBP1A,0.976612
SLC2A14,0.948018
SLC2A13,0.845532
MAP4K3,0.900700
PRKDC,0.533143
SLC4A4,0.874631
MBOAT1,0.980264
DYRK2,0.766044
STT3B,0.678174
POLN,0.985426
SLC4A9,0.824353
POLI,0.981501
NCOA2,0.797811
NCOA3,0.940321
NCOA1,0.831965
NCOA6,0.840212
B4GALNT2,0.854176
ASPH,0.881612
SLC36A1,0.731892
ACAT2,0.946444
ART4,1.074580
PLA2G15,0.971166
AUH,0.934842
MYLK2,0.792183
MYLK3,0.789782
PLCL1,0.895992
ALG10,0.890559
ALG11,1.018730
RNF20,0.954060
SRPK2,0.781397
SLC17A8,0.856915
ALK,0.869638
PIPOX,0.760884
USP9X,0.755113
AK5,0.863535
ATP1A4,0.320888
UGT2B28,0.913376
CMTR1,0.672960
GLS2,0.569880
MAP2K5,0.868111
SPCS2,0.771079
B3GALT5,0.961755
SGMS2,0.832643
PGLYRP4,0.911540
MAN2C1,0.842750
LARS2,0.975518
ACER3,0.982127
LPIN2,0.842411
DPYD,0.328163
PDE1C,0.831644
CDK13,0.774936
RDH5,0.855957
HSD17B8,0.946476
NARS2,0.749928
AARS2,0.981187
AASDH,0.821126
HECW1,0.723866
UXS1,0.659878
SLC24A2,0.860510
PTGR1,0.889636
GANC,0.860337
PLB1,0.937140
TRIP12,0.771050
LPIN1,0.862315
BAAT,0.888028
MLK4,0.678600
MAP3K10,0.802285
FAR1,0.655211
MGAT4C,0.719288
SLC1A5,0.822585
FUT8,0.832110
TGM3,0.698179
PPP2R3A,0.719329
MAT1A,0.654207
AGXT2,0.976076
MARCH5,0.935503
PTK2B,0.960588
MARCH1,0.861177
USP29,0.569499
IKBKE,1.018550
USP26,0.978798
USP25,0.999091
USP24,0.582432
SLC25A13,0.896412
USP22,0.735589
SETD2,0.656026
UBLCP1,0.918903
B3GNT2,0.678618
USP34,0.748375
SLC12A5,0.865998
SLC12A6,1.032410
SLC12A1,0.964866
USP36,0.787195
WNK3,0.353789
MTMR7,0.804083
DYRK1B,0.834120
MTMR3,0.781251
PLD4,0.749079
LIPE,0.975120
LIPG,1.021380
BARD1,0.779301
SSH2,0.979996
SSH3,0.812159
HTATIP2,0.719138
TESK2,0.972438
ADCY1,0.973443
SLC41A2,0.771691
SLC2A9,0.717250
SCARB1,0.809805
UCKL1,0.860028
HSD3B7,1.002920
MTRR,0.768770
MMAA,0.873956
PAK7,0.538505
PAK1,0.781537
ALG8,0.973405
CYB5R2,0.755783
NSDHL,1.017740
ALG2,0.985904
ALG1,0.825308
PIGB,0.941658
RBBP6,0.949671
MED1,0.840667
SHPRH,0.464420
FUK,0.827850
NEK7,0.806023
NEK5,0.720399
PLA2G12A,0.952184
CYP26B1,0.951034
PLCH1,0.645085
CDC42BPA,0.822002
CDC42BPB,0.814095
PRKG2,0.832126
TNKS2,0.846134
DPYSL3,0.880584
NUDT5,0.479272
GALNT8,0.791285
ACE2,0.963312
GALNT5,0.778828
ADSSL1,1.053780
GALNT7,0.700029
GALNT3,0.783908
STK32B,0.818669
SARDH,0.821330
ATP6V0A1,0.816124
ATP6V0A2,0.764880
HS6ST3,0.774989
NSD1,0.963729
STK17A,0.887438
WDYHV1,0.917401
CLK4,0.828352
CREBBP,0.842805
HSD17B12,0.946575
PI4KB,0.778032
CLYBL,1.022500
UGT2A3,0.786561
UGT2A1,1.096830
PGAM5,0.993280
ATR,0.541424
PPA2,0.903969
COASY,1.011430
MKRN3,0.816225
BCO1,1.001590
DUOX2,0.993584
SH3RF2,0.749131
SH3RF1,0.899895
TXN2,0.815289
NUDT10,0.596381
NUDT11,0.838049
EP300,0.710860
TAOK1,0.876650
UHRF2,0.909998
TAOK3,0.782085
ITK,0.976279
PIP5K1A,0.844107
KL,1.023560
GDPD2,0.785283
ATHL1,0.862448
CDK6,0.927533
RNF146,0.912377
PTK2,0.992859
PTK7,0.735112
CHPF2,0.823145
USP7,0.584457
EZH1,0.869233
EZH2,0.861177
CCNB1IP1,0.945569
SLC5A9,0.718289
RNF31,0.750255
PNLIPRP3,1.010250
UGT1A10,0.798946
RGL1,0.794779
OLAH,0.982831
PFKP,0.720684
ABCB6,0.554700
MAP3K14,0.639379
RNF19A,0.926055
SULT2A1,0.897768
PHYKPL,0.880346
ST3GAL6,0.832648
ST3GAL5,0.725722
MAT2B,0.675780
PRKCE,0.986052
PRKCD,1.002390
PARP2,0.720434
PADI3,1.000770
PADI4,0.740922
SLK,0.739638
BDH2,0.715022
SLC20A1,1.016400
XPO6,0.851404
PFKFB4,0.882984
KAT6B,0.741971
KAT6A,0.774795
NDUFB9,0.876752
WWP1,0.973007
GNPTAB,0.974646
SLC9A8,0.977366
RAD9A,0.766788
PRPF4B,0.714385
CHSY1,0.906178
POLR3E,0.568627
POLR3B,0.590253
PPIL6,0.753273
SLC30A7,0.926178
SLC30A6,0.688441
TOPORS,0.893401
GPAM,0.815469
CERS2,0.764008
CERS3,0.719329
PPP1R3A,0.798061
MAP3K2,0.872752
MAP3K3,0.959901
PDPR,0.759519
MAP3K4,0.937550
MAP3K5,0.879429
PLA2G7,0.754931
SETDB2,0.969217
FMO2,0.958383
HUWE1,0.720183
ERBB4,0.841474
SLC22A7,0.781636
SLC25A2,0.718920
EXTL2,0.885964
WNK1,0.856591
ACSM2A,0.743748
WNK4,0.983237
PASK,0.922101
SLC25A21,0.895894
SLC15A2,0.636049
SLC15A3,0.900245
ACOT4,0.891289
USP33,0.755141
SETD5,0.965376
USP35,0.981091
ROR1,0.839415
USP37,0.826474
ADCY4,0.562483
PLD6,0.889709
TRPM7,1.002130
INPP5D,0.795911
DZIP3,0.984026
PLD3,0.938786
PTPN13,0.913641
MYLK,0.675487
RHAG,1.020800
GUCY1B3,0.768434
DUOX1,0.666543
HSPG2,0.827396
CARM1,0.792400
ACSBG2,0.904431
PDE3A,0.965438
SLC9A4,0.894017
SMURF2,0.562702
USP49,0.781935
USP48,0.985962
USP47,0.873715
PPM1K,0.978720
USP40,0.916869
USP43,0.792270
USP42,0.802482
PNPLA3,1.011340
TIAM2,0.883034
USP15,0.980688
RNF139,0.784396
TRPM6,0.845953
PNPLA8,0.894576
PLCB1,0.786678
PLCB2,0.804405
CYP4Z1,0.980170
ACSF3,0.944910
MAN2A1,0.549337
HERC1,0.411377
PDP1,0.886427
PDP2,0.848513
TIPARP,0.980266
HERC4,0.772889
GPHN,0.578149
CHST8,0.777057
DDR2,0.869476
ACAD9,0.976968
SLC3A1,0.937462
RPAP2,0.850433
STK31,0.855472
CAMKK1,0.809619
POLE4,0.766621
STK36,0.820726
GLB1L,0.635788
UBA2,0.969248
UBE2U,0.778976
MSMO1,1.005470
MKNK1,0.888151
ILK,0.919857
PLCE1,0.673789
CYP2S1,0.911663
EHMT1,0.794486
SLC10A2,1.083390
EHMT2,0.894985
SLC10A6,0.976126
MASTL,0.930531
PDE3B,0.811110
EHHADH,0.509557
VARS2,0.855163
NMNAT3,0.984290
UGGT2,0.731272
SLC6A14,0.840045
GALNTL5,0.852531
TSSK4,0.704184
NDUFA5,0.988185
COL4A3BP,0.775449
TSSK3,0.913886
ACSS1,0.837851
LRTOMT,1.018560
NDUFA9,0.862364
MAST1,0.755898
LRP2,0.545543
CYP4F22,1.003310
ZNRD1,0.899442
NNT,0.789861
GALNT12,0.873091
TBL1XR1,0.798962
GALNT11,0.869306
EIF2AK1,0.855814
CDS1,1.013260
EIF2AK3,0.794487
EIF2AK4,0.708437
AGPAT6,0.980159
AGPAT9,0.869045
PLD1,0.870815
OCRL,0.628673
AOX1,0.862611
HS3ST5,0.556579
ST8SIA4,0.998491
CAMK1G,0.923265
BIRC6,0.491873
SLCO1B1,1.044050
SLCO1B3,0.856713
ATP11A,0.720728
PTPN23,0.820382
GCNT1,0.871082
MELK,0.664393
STK33,0.782583
NT5C1B,0.900608
LPCAT1,0.962084
EYA1,0.962252
ZCCHC6,0.720739
EYA3,0.817082
KMT2C,0.701304
KMT2B,0.921670
KMT2A,0.803616
PIGC,0.789083
PEAK1,0.925617
MTR,0.825723
CYP4V2,0.769812
PIGM,0.971754
PIGU,0.680605
PIGV,0.983597
THTPA,0.924250
DUSP10,0.512610
ENGASE,0.993856
DYRK1A,0.813826
PON3,0.675053
PDK1,0.922609
ABCC8,0.876306
A4GALT,0.926811
COQ6,0.816182
HECTD1,0.834392
PARS2,0.769342
PLK2,0.780651
DHCR7,0.986399
AKT3,0.715822
DMGDH,0.952850
FAAH2,0.782535
PLIN4,0.777406
ATP2B3,0.704099
UGP2,0.865190
TRMT11,0.879813
LGSN,0.981418
STUB1,0.654082
PPT2,0.915768
NDST4,1.011650
WHSC1L1,0.957673
NTRK3,0.939055
PDE7A,0.864223
UBR4,0.862503
CYP4F3,0.901189
SLCO3A1,0.884626
UBR3,0.724301
UBR1,0.839407
ATP2B2,0.771232
ABHD5,0.898860
POLE,0.889707
EPT1,1.005141
MSRA,0.541282
PPIP5K1,0.816968
DHDH,0.905058
ELP3,0.868111
PXDN,0.606517
TRIM33,0.841650
TRIM32,0.895953
SLC7A3,1.016040
G6PC2,0.934588
NOX1,0.737985
LPPR5,0.845044
LPPR4,0.894541
ZADH2,0.983097
FAXDC2,0.979746
MAPKAPK5,0.974679
ACSL5,0.838869
NEK11,0.812735
PLXNB3,0.817740
LRRK1,0.828894
UBE3B,0.607401
POLK,0.991195
UBE3A,0.963292
GUCY1A3,0.856204
PIK3R4,0.867211
SLC35A1,0.992890
SIRT7,0.857244
SLC14A2,0.788952
SIRT5,0.905672
PIKFYVE,0.674706
UAP1,0.995447
HACE1,0.755365
SLC26A6,0.870157
SLC26A9,0.778442
SUV420H1,0.925047
SUV420H2,0.842522
CTPS2,0.805903
ABCG2,1.032890
ABCG5,0.951363
POMGNT1,0.968187
USP10,0.954205
USP51,0.829678
ELOVL3,0.939984
HECW2,0.419408
POMT1,0.967342
RNF126,0.989605
RNF123,1.013830
RFWD2,0.634723
EPHA7,0.515971
RPE65,0.471288
PADI6,0.963525
CARS2,1.050310
SLC5A5,0.819309
GAD1,0.541474
GAD2,0.865775
MARK4,0.744813
MTHFD2L,0.921202
TBK1,1.015040
CPT1C,0.843879
SLC7A6,0.917549
MAPK6,0.944188
DUSP8,0.770140
SRD5A3,0.981821
ASH1L,0.759110
SLC13A1,0.913389
SLC13A3,0.824427
PHLPP2,0.796318
THNSL1,0.986613
METTL1,0.819676
NOX3,0.891583
RNF144B,0.938176
WWOX,0.900395
STAMBPL1,0.813133
DECR2,0.799524
DECR1,0.776572
KARS,0.897710
ROCK1,0.658291
ACAD11,0.882683
NEDD4L,0.840806
CDKN3,0.904160
WARS2,0.764471
PLCXD2,0.645821
DGKH,0.923258
TTLL10,0.797406
GLTP,0.810821
DGKB,0.781700
ACOT13,0.685281
DGKD,0.913852
SIN3A,0.915976
PIM2,0.665610
ULK4,0.802614
COLGALT1,0.895464
USP13,0.718728
ALDH6A1,0.835209
USP16,0.786684
GGT7,0.759110
ATP6V1C2,0.949996
ABCC11,0.686838
BRAP,0.775246
PTPRS,0.653855
SLC7A11,0.973779
CHD9,0.965970
GLYAT,0.824565
UBE3C,0.763152
SDHC,0.807688
PTPRK,0.985962
PTPRJ,0.779445
GSTK1,0.844035
