GENE,ENVISION
NEDD4L,0.613085
PPIL6,0.944793
RHCG,1.008240
TGM7,0.923282
RAD18,0.828444
PKMYT1,0.908376
HIPK3,0.843373
HIPK2,0.925740
GALK2,0.795512
BHMT2,0.717753
SLC5A5,0.802692
ADCY10,0.992597
PHKB,0.972183
GAD1,0.787346
NCOA2,0.987454
PLXNB3,0.761638
LRRK1,0.975210
HUWE1,0.816109
NEK1,0.777880
AASS,0.885790
UBE3C,0.747768
PLOD1,0.868960
INPP4A,0.981656
MAP3K5,0.779174
ITPKC,0.768223
TTN,0.439953
ACE2,0.904697
TUT1,0.971747
ATP6V0D2,0.984617
SLCO1C1,0.766755
MYBBP1A,1.005750
CBLC,0.761268
ST3GAL1,0.612487
PRKAG2,1.015250
DPYSL2,1.014500
SH3RF3,0.775052
LIPG,0.827872
INPP5A,1.005070
MYLK2,0.978867
WWOX,0.920512
SLC13A4,0.944258
ACSM2A,0.748671
TXN2,1.039970
USP13,0.653578
CLCF1,0.865527
INPP5J,0.746455
KAT6B,0.943536
ADSSL1,0.747768
PIK3C3,0.909034
IP6K1,0.780851
UBR4,0.718498
STK32B,0.908796
BRSK2,0.844162
ADCY2,0.729094
SLC22A16,0.807336
ACAD9,0.630580
DHODH,0.919660
RNF126,0.997023
ROR1,0.695014
SLC22A10,0.831800
ATP6V0A4,0.961935
UBE3B,0.861177
FARSA,0.996127
ABCA3,0.835391
GUCY1B3,0.980690
PTPRO,0.790414
ATP6V1C2,0.975945
RNF125,0.929667
PSKH2,0.939215
CREBBP,0.738843
HIRIP3,0.959756
