GENE,ENVISION
HSD17B12,0.903720
PLK3,1.003960
SLC2A14,0.830899
CPT1B,0.864054
UGT1A8,0.978310
IKBKE,1.006430
PAN2,0.964224
GCNT1,0.866895
TRHDE,0.927274
AMHR2,0.994075
SLC36A1,0.785487
PDE7B,0.946894
TTN,0.706311
ACOT12,1.013860
ABCA3,0.793106
FLAD1,0.815360
MAN2C1,0.902833
KMT2E,0.933847
WNK1,0.933668
PRKCE,0.865490
MYLK3,0.856217
ALDH6A1,0.768586
MIA3,0.918162
SLK,0.964581
USP32,0.763152
IP6K3,0.825347
CNDP1,0.948114
RIOK1,0.820239
NME3,0.762137
ACOX1,0.893329
AGPAT4,0.833419
HECW1,0.915499
NEU4,0.973861
AASDHPPT,0.775705
