GENE,ENVISION
TSSK1B,0.928287
PTK2,0.749196
SGK223,0.988336
HSPG2,0.870312
HIPK2,0.857831
CWC27,0.973010
MAPKAPK3,0.775158
MAP3K10,0.782319
PANK4,0.987361
CHST5,0.830523
CDK10,0.786086
CDK17,0.945845
CYP39A1,0.876780
DIO2,0.976630
NANS,0.944761
COX6A2,0.934053
TTN,0.979963
SLC38A5,0.951551
ASH1L,0.841972
EXTL1,0.815467
PLCL2,0.946566
RNF41,0.867907
RPUSD4,0.923423
TPH2,0.786678
SSH2,0.878679
SLK,0.800619
SLC26A9,0.931426
EHHADH,0.897675
USP48,0.884351
LRP2,0.780225
HERC1,0.854838
LRRK1,0.956810
EIF2AK3,0.938493
RNF149,0.828008
HS6ST3,0.826954
DECR2,1.023810
SLC6A14,0.948493
