GENE,ENVISION
PIP4K2B,0.947837
PPP2R3B,0.869306
NUAK2,0.754377
HSPG2,0.982272
USP9X,0.947982
SLC25A19,0.984290
DGKZ,0.934913
KYNU,0.931754
PANK4,1.018270
B3GNTL1,0.793260
PDE7B,0.829678
PIK3R4,0.886244
GLT8D2,0.856257
TTL,0.814173
TNKS2,0.880418
PHKG1,0.932149
TTN,0.976442
KMT2B,0.733639
TSSK4,0.984884
ENOPH1,0.862308
SETMAR,0.858869
WNK1,0.992758
CAMK2B,0.909499
SLC26A1,0.880847
PPARA,0.510879
ATP2B2,0.862933
RNF20,0.867057
CHST12,0.864802
PTPRS,0.795911
BRSK1,0.849208
ABCA3,0.952478
SPEG,0.856485
POMT2,0.897068
CREBBP,0.764093
