GENE,ENVISION
MYO3A,0.726449
PI4KB,0.788385
SLC22A12,0.956331
MKRN1,0.766879
POLE,0.824481
ATR,0.934804
ABAT,0.477433
SLC5A8,0.926547
ATP2B3,0.918893
RNF31,0.887633
SLC9A4,0.910309
ANKRD1,0.974943
UBE3B,0.766123
SLC22A6,0.936407
MARK4,0.845708
TIAM2,1.069310
TTN,0.620348
CDC42BPB,0.956698
SLC6A13,0.998858
PLA2G3,0.997236
DAGLA,0.897323
PIGC,0.766082
GUCY2D,0.838498
SH3RF3,0.856304
PKN3,0.841282
ETFDH,0.947814
SLC26A9,0.859111
TRIP12,0.823304
PLD1,0.849797
CHST11,0.831429
STK32B,0.827477
CA9,0.561409
NME7,0.968214
ADCY1,0.943181
ACSL6,0.962453
FUT5,0.926781
ABCA4,0.927260
POMT2,0.943976
