GENE,ENVISION
UBE2J2,0.876670
TUSC3,0.973510
NTAN1,0.715813
PLK2,0.896903
AMPD3,0.871760
USP29,0.941581
SLC25A18,0.703121
PLIN4,0.790551
DUSP27,0.834544
OGDH,0.868111
MAP3K9,0.787264
LGSN,0.985133
DHRS9,0.810513
MAP3K2,1.000160
ACSM3,0.729374
CYP4F11,1.004320
NDST4,0.342657
CAMK4,0.697069
NTRK2,0.853244
NTRK3,0.946804
PAOX,0.900791
PDE7B,0.722272
SLC15A4,1.007300
ATP6V0D2,0.966716
ABCD2,0.821394
CBLC,1.035250
PLD4,0.971310
SLC38A1,0.773866
ENTPD2,0.792162
ERBB4,0.836436
ITPKC,0.700187
ENPP7,0.888212
CAMK2A,0.874585
ACSM2B,0.630430
USP30,0.813133
UBR1,0.969006
EHHADH,0.972615
ROR1,0.883812
ALK,0.942409
SLC41A1,1.015400
CSAD,0.743151
BMPR2,1.023720
SPEG,0.995097
MYO3A,0.741229
ITPK1,1.003860
MYO3B,0.856204
UGT3A2,0.973194
ALG3,0.951530
NUAK2,0.824496
HSPG2,0.900537
NOX5,0.974942
TPK1,0.952970
MAPKAPK3,0.753821
KANSL3,0.861510
IARS2,0.921411
SLC9A7,0.752854
USP49,0.819971
LRRK1,0.655730
CHD9,0.822443
USP47,0.996933
CPA6,1.014060
NEK8,0.813783
PNPLA3,0.917208
GUCY1A3,0.887485
PLCH1,0.921180
TTN,0.037993
CDC42BPB,0.911903
PRKG2,0.955169
TRPM6,0.461022
PTPRN2,1.057520
PLCB1,0.965924
PLCB3,0.927885
PLCB4,1.020930
TICRR,0.755856
SLC14A1,0.830395
HERC1,0.683156
TIPARP,0.909041
UBA3,0.973759
AATK,0.822911
CHDH,0.857463
GALNT6,0.862542
GSTO1,0.729344
HACD4,0.882758
UBE2O,0.766904
ABCG8,0.977924
SLC35B2,0.864551
HECW1,0.604785
HS6ST2,0.856204
SLC18A2,0.937941
RNF123,0.772141
CREBBP,0.830827
MGAT5,0.780680
SGK223,0.892674
MARCH10,0.973129
EPHA7,0.799294
PLCZ1,0.997789
TNIK,0.772699
MAP3K4,0.968926
CYP2S1,0.705024
ADSSL1,0.754599
EHMT1,1.025200
SLC10A2,0.932369
COASY,0.867423
BHMT,0.707991
SDR16C5,0.902020
PIGU,0.852901
SLC6A19,0.722154
SLC6A13,0.780119
ABCC11,0.803398
ASH1L,0.779802
DUOX2,0.727956
TSSK3,0.860622
SLC13A2,0.858458
ATP8A1,0.963210
PLCL2,0.761109
SEC11C,0.994650
FRMPD2,0.790467
EP300,0.825523
SLC27A1,0.872370
TAOK2,0.762927
ABCG5,0.898034
LRP2,0.747315
GALNT14,0.730566
LRP1,1.017450
GALNT13,0.935835
FAAH2,0.826772
SLC22A12,0.959502
SLC17A1,0.917774
SLC22A10,0.918942
KL,0.868259
ABCA4,0.862840
UGT2B28,0.908419
GLS2,0.856204
RNF146,1.003300
MAP4K3,0.978346
B4GALNT1,0.840792
PTK6,0.755568
AK7,0.983838
LDHAL6B,0.777466
NADSYN1,0.870757
EZH1,0.860622
CBLL1,0.778883
MLKL,1.011180
LIPE,0.975386
AWAT1,0.948825
EXT2,0.837493
ACER1,0.948417
TRHDE,0.813133
UGT1A10,0.937353
DPYD,0.767251
CHIT1,0.885135
HS3ST3A1,0.579744
CYP2A13,0.923243
DGKH,1.037697
WNK3,0.838895
DGKB,1.017010
ACOT11,0.957119
ACOT12,1.021880
EYA1,0.834638
DGKD,0.835079
HS3ST3B1,0.769810
DNMT3B,0.784115
KMT2B,0.719497
PEAK1,0.746629
PADI4,0.849867
KAT6B,0.801371
PLA2G4D,0.984710
PTPRU,0.969290
MOGAT2,0.819183
PTPRR,0.908018
LPIN1,0.783311
PFKFB4,0.813133
GLYAT,0.941108
MGAT4C,0.976570
PPP3CA,0.761640
KAT6A,0.520743
PTPRK,0.706324
OLAH,0.882620
FUT9,0.756010
