GENE,ENVISION
TSSK1B,0.946537
ACVR1C,0.918709
UGT3A2,0.972626
UGT2A3,0.999364
ATP6V1H,0.718498
DHCR7,0.875748
SLCO1B1,1.000690
MIOX,0.906448
USP26,0.950800
FKBP8,0.976938
SAP130,0.759519
SLC52A1,0.789403
TRHDE,0.837054
XPO7,0.994206
PDE1C,0.912274
SLC6A18,0.922171
TKTL2,0.900864
USP40,0.987178
EPHA7,0.854627
PDE7B,0.692783
TTN,0.472922
PLA2G3,1.084150
KMT2B,0.924038
ERBB4,1.002580
TRAF7,0.790670
WNK2,0.855991
PIGK,0.883914
XYLT1,1.015840
ASAH2,0.871787
LRP2,0.949228
PAFAH2,0.813133
ALK,0.896450
SLC22A16,0.881675
SCARB1,0.947675
CHD9,0.854355
AGPAT4,0.925137
MYO5B,0.761508
PAK7,0.797571
SLC22A8,1.007750
NPC1L1,0.929002
