GENE,ENVISION
COLGALT2,0.852154
MAP4K1,0.969669
QTRTD1,0.859985
ACVR1,1.008700
B4GALNT3,0.766544
UGT3A2,0.970463
MGLL,0.858410
PTDSS2,0.719785
USP40,0.891313
MKRN3,0.755486
SRPK3,0.863197
NTRK2,0.872705
GAL3ST1,0.958293
SLC30A7,0.856463
SQLE,0.953613
ATP6V0A4,0.856795
LOXL2,0.842047
ST6GALNAC4,0.917662
PANK4,1.013970
SIK2,0.818744
USP45,0.949697
CSGALNACT2,0.909860
USP47,0.768298
UHMK1,1.017270
WHSC1L1,0.804849
CNDP1,0.572163
CPT1C,0.952923
SLC12A7,0.914630
TTN,0.475099
ACOT11,0.820392
SLC47A1,0.944355
RNF19A,0.927249
ZCCHC6,0.847057
DAGLA,0.971292
SLC20A2,0.961054
KMT2A,0.887504
LRSAM1,1.013890
PEAK1,0.866811
PARP4,0.830496
PDIA6,0.861535
ENPP2,0.978894
HACD3,0.766082
WNK4,1.010360
CSNK1G2,0.856931
PIGQ,0.829264
MTPAP,0.932809
PTPN21,0.976910
SLC26A8,0.873932
SETD2,0.871859
SETD5,0.871859
USP35,0.848984
USP36,0.923473
SLC39A7,0.765297
LRP2,0.927647
SLC25A15,0.964565
AMN,0.929446
MLK4,0.925035
PDK1,0.939872
CHD9,0.780127
STK36,0.977067
PDE1B,0.861416
NEU4,0.777241
KAT6A,0.762034
