GENE,ENVISION
HS3ST5,0.956729
MAPKAPK5,0.841826
TGM7,0.986305
TRIM33,0.816712
MKNK1,0.772274
USP30,0.843373
POLR1B,0.911449
SPRYD3,0.864972
UPB1,0.636423
DUSP22,0.811640
GRK1,0.662245
SHPRH,0.762927
SQLE,0.806098
SLC25A13,1.018810
TOPORS,0.924737
EHMT1,0.972409
MINK1,0.864972
SLC52A2,0.777463
PLIN4,0.978682
HSD17B14,0.848961
DPYD,0.588948
GRK7,0.906682
PDPR,0.845165
SLC4A8,0.919518
DUOX1,0.856592
SLC34A3,0.849067
PIK3R4,0.753668
TTN,0.822625
SLC47A2,0.998086
UBR4,0.931917
FRMPD2,0.966978
ULK3,0.983168
GBGT1,0.916622
MTMR14,0.938076
EXT2,0.990335
COX4I2,0.661151
POLI,0.964059
SMURF2,0.862469
TMX3,1.012780
EPHA10,0.855075
UBR3,0.864262
UHRF1,0.822509
BDH1,0.925071
TICRR,0.843412
GALNT15,0.845958
INPP5F,0.785073
ADCY2,0.956129
ROCK1,1.008740
SLC52A1,0.972708
PPIP5K1,0.719785
PTPRO,0.861376
COQ6,0.976940
PTPRK,0.822236
SLC22A9,0.710327
ABCC2,0.968018
