GENE,ENVISION
SLC6A3,0.973680
MAP4K1,0.788960
ACOX1,0.538094
AMPD3,0.950258
ACSM5,0.834684
UGT3A1,1.103790
SLC4A5,0.783154
SLC4A7,0.842049
USP29,0.771497
UGT1A7,0.814891
NEK11,0.911605
COX7B2,0.998751
NCOA2,0.813133
SLC12A5,1.031600
SMG1,0.886984
DPYD,0.630471
NDST4,0.824448
DPYS,0.666056
TTN,0.167304
TRMT1,0.953603
MTMR14,0.965787
B3GALT1,0.879503
SETMAR,1.078660
PTRH1,0.999497
CES3,0.837397
GGT7,0.762927
NCOA6,0.924306
IP6K3,0.837195
RPS6KA2,0.942739
CYP4A11,0.925196
AHCYL2,0.782088
PAK1,0.744132
NEDD4L,0.903090
CMTR1,0.951787
NPC1L1,0.978868
