GENE,ENVISION
SLC4A10,0.836673
UBE2Q2,0.803613
CAMK1D,0.797065
FKBP10,0.826849
BIRC6,0.898444
ATM,0.758585
PKMYT1,0.786557
KAT5,0.856776
MAPK15,0.757477
POLE,0.890379
ATR,0.783490
LPPR2,0.858187
GAL3ST1,0.907137
SAP130,0.916272
USP20,0.786678
PAN2,0.864262
PIK3C3,0.925172
CERS2,0.918056
GRHL1,0.854838
AGPAT6,0.869045
PLA2G12B,0.978966
DGAT2,0.873951
MASTL,0.985065
CYBRD1,0.926817
SYVN1,0.821382
LPCAT2,0.980002
TTN,0.930521
NT5C1A,0.960036
AARS2,0.815885
DUSP6,0.746061
AADAT,0.951942
PHEX,0.804943
BARD1,1.010710
MTR,0.735670
PKN2,0.862050
HERC1,0.929211
USP16,0.782540
IL4I1,0.938624
CHFR,0.979511
ALG5,0.778646
MTAP,0.925859
RNF20,0.864306
SLC22A18,0.976550
GALNT10,0.843770
SIK2,0.840245
MYLK,0.971188
AK5,0.822972
PTPN14,0.929585
MAP3K10,0.812520
MDH1B,0.753378
ANGPTL4,0.860559
EBP,1.032390
HECW1,0.921257
USP44,0.944178
PDE4B,0.787662
PDE4C,0.918056
RNF123,0.915089
SLC22A9,0.980900
DPEP2,0.790796
NRF1,0.762093
