GENE,ENVISION
B4GALNT4,0.761285
KMT2B,0.777772
G6PC3,0.793589
LDHAL6A,1.000680
LIPE,0.955125
SLC5A7,0.775086
SH3RF2,0.814184
FUK,0.822295
TOPORS,0.813193
CYP3A43,1.032650
B3GNT7,0.791187
CTPS2,0.913784
HKDC1,0.995748
NDST4,0.743022
PDE3B,0.982254
MARK4,0.950948
SIAE,0.932451
CDC42BPG,0.921546
TTN,0.356699
TECRL,0.800203
USP20,0.986722
SPTLC3,0.914445
NLN,0.874758
DAGLA,0.719288
SLC20A2,0.761160
GALNT1,0.912074
MTMR14,0.944003
PARP8,0.862469
ERBB4,0.987065
CYP4V2,0.923952
SLC24A2,0.997079
SLC24A3,0.861416
PADI1,0.832564
GGT7,0.965171
USP35,0.970117
LRP2,0.830224
RPS6KA2,0.793406
ADCY1,0.897748
SLC22A8,0.927646
ST8SIA4,0.829850
TMEM27,0.896973
MAP3K11,0.820220
CYLD,0.947391
UGT2B28,0.916960
PTPRK,0.856264
NPC1L1,0.836176
