GENE,ENVISION
SLC7A5,1.007330
KMT2C,0.809848
HECTD1,0.933207
PTK7,0.804457
UGT8,0.912368
HSPG2,0.860297
SLC4A5,0.879674
P4HA3,0.935049
CSGALNACT2,0.995454
PDE11A,0.767475
CPA5,0.961580
SAP130,0.900419
SMURF1,0.826915
RPS6KB2,0.715763
SMURF2,0.796912
UGT1A10,0.866991
CAMK1,0.733729
USP34,0.703042
ACSM3,0.988763
ITPA,0.869306
MAP3K5,0.966307
OCRL,0.850031
TTN,0.816349
COPG1,1.015370
NNT,0.858410
GALNTL5,0.824725
ATM,0.880243
PARP8,0.875892
SHPK,0.955023
PEAK1,0.858416
GGTLC1,0.983299
HERC1,0.770503
PLB1,0.774346
SLC15A2,0.876628
USP31,0.767475
EHHADH,0.913511
SUV420H1,0.818912
STK32A,0.816968
SLC20A1,0.878713
PTPRR,0.954863
SNRK,0.914828
RNF180,0.933351
PAK1,0.938525
CHD9,0.871516
ABCA4,0.712444
WWOX,0.813133
PLCE1,0.906480
PTPRK,0.815036
NPC1L1,0.818568
