GENE,ENVISION
PGAP1,0.918710
AGK,0.978860
MOCS1,0.927737
MYO5B,0.913765
DUSP22,0.958999
CYP4F3,0.845736
DUSP27,0.964322
CYP3A43,0.949100
LGSN,0.893550
PPP1R3A,0.830240
CYP4F11,0.969384
FAAH2,0.763112
NTRK3,0.861375
HMGCLL1,0.767446
MTMR7,0.982404
SLC38A4,0.913310
UBE2R2,0.772588
PASK,0.979366
ROR2,0.988204
SLC8B1,0.919272
INPP5D,0.914371
EIF2AK1,0.786853
HSD3B7,0.936645
STARD3,0.764378
MYO3A,0.790467
MARCH10,0.934348
SLC7A8,0.849326
SLC7A7,0.993456
HSPG2,0.752749
SIRT7,0.937447
PLIN4,0.899297
ALK,0.944155
CPA5,0.725480
PLCH1,0.851697
TTN,0.216656
PLCB1,0.764378
PARP8,0.885671
CYP4Z1,1.023090
SLC14A1,0.814662
GALNT8,0.909503
MIA3,0.632332
SPEG,0.661853
GPHN,0.781660
LARS,0.987702
PLA2G15,0.998327
UBE2O,0.915756
ST8SIA4,0.858686
GLYCTK,0.734275
STK31,0.918056
UBE2Z,0.767379
HECW1,0.700581
HS6ST3,0.860788
NSD1,0.817467
EPHA7,0.718498
UGT2A3,0.790293
SLC4A5,0.591736
SLC4A8,0.863834
MTHFD2L,0.908294
NCOA6,0.930525
MAPK6,0.712965
RNF152,0.771265
SH3RF2,0.715241
ACSS3,1.019140
SLC13A1,0.769747
PLCL2,0.856947
PLCD4,0.804746
FRMPD2,0.825615
ALG11,0.852790
SRPK1,0.977567
LRP2,0.851697
SLC17A8,0.910430
ITK,0.974592
GALNT11,0.910484
TPTE2,0.918159
AK7,0.974551
PDE4C,0.983690
NPC1L1,0.859549
NRF1,0.756390
MAP4K1,1.027860
SLC25A18,0.870986
SLC5A8,0.768756
SLC5A7,0.948985
MOXD1,0.916447
COL4A3BP,0.902169
GCDH,0.768334
DPYD,0.957668
CDK12,0.776185
PDE1B,0.733166
TECRL,0.967657
EYA1,0.843054
SULT2A1,0.722289
DNMT3B,0.965025
PADI1,1.017450
PADI4,0.930904
PIGV,0.987777
PAPOLG,0.973522
SLCO1C1,0.937245
SLC40A1,1.011340
RGL1,0.829050
PTPRO,0.988837
HAO1,0.787029
HAO2,0.998076
PTPRK,0.865489
FUT9,0.793185
