GENE,ENVISION
MYO3A,0.976262
PAPL,1.011050
MYO3B,0.789083
USP30,0.904500
SLC7A9,0.906103
BIRC6,0.867137
SLC2A13,0.872839
SLC4A5,0.803757
SLC4A4,0.797804
POLR1B,0.973314
USP29,0.899661
SLC4A8,1.009080
GCDH,0.727388
SLC9A4,0.999150
GCNT4,0.855235
KYNU,0.813510
SLC9A2,0.909728
HKDC1,0.767475
CYP4F11,0.799306
ASPH,0.751751
CAMK4,0.798317
MARS2,0.840851
MAP3K5,0.856207
DGKH,0.753911
PDE7B,0.968343
TTN,0.483370
CDC42BPB,0.546496
IL4I1,1.027870
AASDH,0.846934
EHMT1,0.969000
DNMT3A,0.788138
SLC38A1,0.953147
SLC14A2,0.765392
SLC10A2,0.998990
PARP4,0.782211
EXTL1,0.767303
MYLK3,0.974824
PASK,0.997828
TPH2,0.795911
GPAM,0.976395
TIPARP,0.917731
HERC4,0.789861
PLB1,0.935707
PIGX,0.729636
CHPT1,0.897824
USP34,0.976859
ST6GALNAC1,0.994527
RNF19A,0.867352
LRP2,0.815287
RPS6KA2,0.859249
TBK1,0.989938
ADCY2,0.945209
PPIL1,0.879012
PTPN13,0.910784
MTMR3,0.848080
CHD9,0.745842
POLE,0.921516
NPC1L1,0.779244
LHPP,0.768211
POMT1,0.999771
STK4,0.930127
NEU1,0.870432
