GENE,ENVISION
STYK1,0.791852
PPAPDC3,0.820578
IPMK,0.952958
HIPK2,0.791193
PTK2B,0.916348
OGDH,0.861177
ALG13,0.904342
ACSM1,0.652816
MAP3K4,0.826503
SPTLC3,0.815467
NDUFA13,0.985028
SLCO3A1,0.914425
WNK2,0.974193
POLR3GL,0.854614
MYLIP,0.860622
HELZ2,1.056070
SETD2,0.900386
UBR4,0.862933
SLC41A1,0.957614
LMTK2,0.798006
PYCRL,0.826335
SLC2A6,0.789415
PLD3,0.981667
PTPN14,0.814173
MMAA,0.831232
MYO5B,0.863009
ELP3,0.982001
PAK2,0.776642
PHPT1,0.850168
HSPG2,0.899991
SLC25A37,0.778646
ACSBG1,1.020670
UBE3C,0.973376
NEK8,1.012510
PNPLA3,0.970313
SRMS,0.977977
TTN,0.607873
CDC42BPB,0.825218
TRPM7,0.914418
TXNRD1,0.719288
GGTLC1,0.844672
SIRT2,0.860605
PLCB3,0.805145
ACSF3,1.012870
STARD3,0.836330
CHST6,1.005460
STK32B,0.766090
TLK1,0.868111
CAMKK1,0.962026
SARDH,0.823002
STK36,0.811110
RNF128,0.729560
NSD1,0.814451
NRF1,0.900566
CREBBP,0.802578
TNIK,0.921137
DHDH,0.755010
NCOA2,0.919473
NCOA3,0.914302
TBK1,0.970152
MGAT5B,0.982816
TRMT1,0.952971
DAGLA,0.792657
SLC7A5,0.964939
TSSK2,1.011850
CHST13,0.967713
SLC27A6,0.812446
TAOK3,0.770863
TRIT1,1.023340
METTL1,0.775372
SUCLA2,0.854838
RNF144B,0.997777
ABCA3,0.992572
OXCT2,0.806021
AGPAT9,0.827303
SLC5A5,0.835756
HS3ST4,0.921257
USP7,1.003500
CBLL1,0.800306
ACAD10,0.926729
RCHY1,0.887162
PRPF19,0.852901
LPCAT2,0.916898
CPT1B,0.870829
ISYNA1,0.797165
PIGH,0.944792
PRKCD,0.974835
DUSP15,0.989052
DUSP16,0.824745
PTPRU,0.880054
PTPRS,0.918041
ABCC8,0.836645
SSH2,1.005920
