GENE,ENVISION
CREBBP,0.863148
AOC3,0.835223
PAK7,0.823456
HSD17B14,0.949241
PPP2R3B,0.932180
ATM,0.615800
SLC22A6,0.989685
IRAK4,1.028020
UEVLD,1.003950
GAL3ST1,0.980736
SLC4A7,0.768608
POLR3E,0.973362
PLA2G3,0.968208
ADCY10,0.911475
USP31,0.822295
SLC5A8,0.774294
STK26,0.868111
LARS2,0.789076
POLK,0.854324
SLC4A8,0.823577
TBCB,0.969724
NAAA,0.719288
ALDH6A1,0.786086
PAN2,0.719643
GALNT7,0.941953
CYP1B1,0.884469
HUWE1,0.763959
SDR16C5,0.984290
STUB1,0.804672
CSGALNACT2,0.782789
ASPG,1.012840
PLCXD2,0.886630
ROR2,0.974519
CYP26B1,0.846296
VARS2,0.987889
DUOX2,0.858053
TTN,0.560995
DMPK,0.747061
DUSP5,0.787339
ATP6V0D2,0.964299
IL4I1,0.899338
SLCO4A1,0.758012
HAS1,0.996538
B4GALT7,0.616713
B4GALT6,0.870223
TAOK1,0.794553
PLCB3,0.511258
SH3RF3,0.869712
ULK4,0.916459
PLXNB3,0.600680
PARP6,0.989822
MAN2A1,0.831540
NUDT12,0.774254
TUT1,0.813815
TPH2,0.860577
MAP3K9,0.844697
GGT6,0.964462
RNF41,0.982440
PIGW,0.802266
GALNT5,0.832112
SETD2,0.831825
EHHADH,0.842038
IP6K2,0.812952
CSNK1G2,0.603923
SLC20A1,1.014670
INPP5D,0.884470
PFKP,0.855516
CHST8,1.012210
PTGES2,0.747083
ST8SIA4,0.871160
MST1R,0.977746
PTK2B,1.006560
CNDP1,0.850565
PTPN14,0.978064
SLC23A1,0.783248
CHD9,0.976293
ABCA4,0.990725
HECW1,0.759110
AGPAT1,0.925486
PDE1B,0.955717
NSD1,0.736775
POMT2,0.776395
PTPRS,0.857831
ABCC2,0.975587
GSTK1,0.992474
