GENE,ENVISION
UBE2Q1,0.789946
PGAP1,0.896591
FKBP4,0.986638
FKBP5,0.915711
HIPK1,0.829890
DUSP21,0.983008
CMAS,0.682072
SLC28A3,0.793022
SRMS,0.763674
ZSWIM2,0.802498
CBLC,1.002290
PPP2R2C,0.969596
GALNT15,0.845958
PIK3C3,0.800646
CNDP1,0.814499
LMTK3,0.856867
PARP14,0.774232
SLC9A4,1.000300
MYO3A,0.799585
ATP6V1D,0.845970
MYO3B,0.778646
HSD17B14,0.857164
DSTYK,0.987341
ATP6V1H,0.796912
GTF3C4,0.961790
TPK1,0.809841
APOA5,0.969383
XPO6,0.889707
TTN,0.142602
TICRR,0.941017
UCK2,1.016340
MOGAT3,0.794464
CHST5,0.832795
CSGALNACT1,0.823848
SLC22A7,0.975852
MYBBP1A,0.804934
OCRL,0.685244
CROT,0.910672
SLC2A14,0.948018
PRKDC,0.517731
POLE,0.645045
COLGALT1,0.830736
DYRK4,0.789342
CAMK1D,0.874633
NCOA2,0.755919
NCOA3,0.991410
SLCO4A1,0.827985
PLA2G3,1.014190
ART3,0.877786
ART4,0.896601
MYLK4,0.967488
MYLK2,1.020740
NOL9,0.835186
ALG10,0.821187
SLC27A6,0.968639
PDE10A,0.942077
MTFMT,1.029270
SLC17A4,0.890839
SLC17A7,0.979004
TBCB,0.947123
FITM2,0.978732
ABCA3,0.979855
CMTR1,0.964565
NPC1L1,0.913534
PRKD2,0.777772
CCBL2,0.950720
B4GALNT4,0.786086
SPHK2,0.818534
B4GALNT2,1.002410
B4GALNT3,0.903063
LPIN1,0.915693
AASS,0.921924
RDH5,0.850194
CDK16,0.754599
AOC3,0.839003
PAN2,0.857831
SLC24A4,0.806364
FPGS,0.852257
ST6GALNAC5,0.762927
PLA2G4D,0.777025
CA9,0.711362
MAP3K15,0.930809
CHPF,0.949908
PCK2,0.744428
TGM3,0.893779
TGM7,0.986858
GSTA5,0.869215
PPP2R3A,0.773315
GSTA3,0.899292
CYP4F8,0.962182
MARCH3,0.811374
SLC25A13,0.989545
USP22,0.647420
SLC25A10,0.926072
LBR,1.019980
EHHADH,0.780979
CHST6,0.967209
SLC12A4,0.698966
SLC12A6,0.943619
MTMR7,0.857244
SLC47A1,0.957367
MTMR3,0.822856
KAT8,0.656105
ATP1B4,1.005060
LPCAT1,0.906004
XYLT2,0.925255
XYLT1,0.789495
SLC22A18,0.874611
SLC2A9,0.870552
SLC2A8,0.757477
PTGES2,0.802348
MTRR,1.000470
PAK6,0.834565
PAK1,0.509370
CPT1C,0.972609
MED1,0.989358
SLC29A3,0.904724
TRIB3,0.782394
NEK1,0.844930
PLA2G12B,0.762927
NEK9,0.899873
CYP26B1,0.970858
MTR,1.037300
FIG4,0.856223
CDC42BPG,0.850600
CDC42BPA,0.994427
NLK,0.992758
DPYSL3,0.907936
INPP5J,0.848620
GALNT5,0.826622
GALNT6,0.874163
GALNT2,0.896209
STK32C,0.951817
HS6ST2,0.795417
HS6ST3,0.762927
CREBBP,0.928910
AMPD3,0.974722
AMPD2,0.786678
ATR,0.959782
TRIP12,0.864972
FABP9,0.922174
CDKL4,0.956036
CHPT1,0.796204
USP20,0.806635
DOT1L,0.948274
DUSP8,0.867427
MTMR14,0.831936
SH3RF2,0.783787
SLCO1B3,0.938203
NUDT12,0.781353
TAOK2,0.798241
FAM65A,0.982262
PIP5K1A,0.781677
SLC22A11,0.820774
SLC23A2,0.861496
CDK5,0.789760
NEU1,0.962834
PTK7,0.765447
CHPF2,0.866097
PRKAA1,1.009500
USP7,0.796912
SLC5A8,0.915388
GAL3ST2,0.787456
ASAH1,0.951228
ASAH2,0.987755
PFKP,0.843177
RPE,0.665530
AQP10,0.947617
ST3GAL2,0.992597
PRKCZ,0.720644
PADI4,0.865767
CDK20,0.838699
PAPOLG,0.860622
SLC20A2,0.843138
TXN2,0.916268
SLC20A1,0.925099
MUL1,0.941364
GNPTAB,0.752692
CHSY3,0.619588
PPIL2,0.786678
POLR3B,0.823304
QPCT,0.910763
PPIL6,1.013620
TOPORS,0.946007
CERS6,0.816461
MAP3K9,0.756769
CERS3,0.787462
ACSM3,0.989030
ACSM5,0.908240
MAP3K4,0.983243
MAP3K5,0.946144
ZC3HAV1,0.723276
HUWE1,0.726746
SLC25A2,0.978439
CTSZ,0.999781
SLC25A21,0.912678
SETD2,0.953589
SETD5,0.807854
ADCY4,1.002120
PCYT1B,0.925023
ADCY1,1.014610
ADCY2,0.670109
PLD3,1.024080
DHODH,0.853689
RBBP6,0.769895
SETD1B,0.582613
SPEG,0.924805
USP29,0.932414
DUOX1,0.874395
ACSBG1,1.004440
PLCB4,0.838972
KANSL3,0.982399
IARS2,0.966889
SLC9A2,0.843373
USP47,0.787101
USP43,0.982059
USP42,0.800290
PDPR,0.828994
PNPLA7,0.979024
TRPM6,0.786164
TRPM7,0.828101
PLCB2,0.841723
PARP8,0.982694
ACSF3,0.825448
PARP2,0.839465
HERC4,0.854838
SLC3A1,0.983532
RPAP2,0.817466
UBE2F,0.885671
UBE2T,0.735730
SGK223,0.769570
TNIK,0.881066
ADCY10,0.912196
EHMT1,0.885672
EHMT2,0.850067
BHMT,0.629383
FHL2,0.924404
NMNAT1,0.956574
COL4A3BP,0.880106
ACSS2,1.016430
LRTOMT,0.960300
DYRK1A,0.866472
LRP2,0.769387
LRP1,0.716518
EIF2AK1,0.983217
EIF2AK3,0.842300
KCNJ8,0.794215
EIF2AK4,0.860510
AGPAT1,0.533496
SARS2,0.951551
AOX1,0.918861
MAP4K2,0.855344
HS3ST2,0.924724
BIRC6,0.775301
USP9X,0.785640
MINK1,1.006550
PTPN21,0.914173
GCNT1,0.984582
DDR1,0.821816
ACY3,0.585161
KMT2B,0.810442
KMT2A,0.934284
KMT2E,0.839061
PEAK1,0.914383
PKN1,0.830109
CYP4V2,0.981311
SLCO2A1,0.976619
PIGU,0.817247
EPHA10,0.830703
DUSP15,0.851330
PIGZ,0.787877
ENGASE,0.807150
PDK2,0.765128
ABCC8,0.814792
RDH13,0.922125
PECR,0.995396
HECTD1,0.803613
AKT3,0.592071
PI4K2A,0.896528
ATP2B3,0.786678
AHCYL2,0.729523
INPP4A,0.919494
SLC34A1,0.981238
TRHDE,0.992772
ENPP7,0.829984
MYLIP,0.980159
HELZ2,0.925559
UBR1,0.974845
ATP2B2,0.550458
ABHD6,0.907131
IP6K2,0.909479
UBR4,0.740026
FUT11,0.760884
MKRN3,0.923376
EPT1,0.977366
RNF2,0.931076
TRIM33,0.786678
LPPR4,0.943290
PGS1,0.742435
PLXNB3,0.987733
LRRK1,0.734422
STYXL1,0.971761
SLC5A12,0.831971
PIKFYVE,0.820237
SLC26A1,0.821305
SUV420H1,0.832117
HADH,0.821899
TLK1,0.764008
ABCG8,0.946754
ELP3,0.885628
HECW1,0.720931
RFWD2,0.796912
SLK,0.785517
CARS2,0.815551
PPIAL4A,0.665584
TBK1,0.710733
MARS2,0.964895
POLD3,0.751042
SACM1L,0.938942
DUSP5,0.968968
DUSP2,0.981281
DAGLA,0.787104
GBGT1,0.786683
SIAH1,0.919700
PLCD3,0.909500
DEGS2,0.875806
SLC8B1,0.734392
SLC29A4,0.810020
STAMBPL1,0.861373
LATS2,0.788229
AWAT2,1.015860
DGKZ,0.811634
LDHD,0.818651
ACOT12,0.860500
RPS6KC1,0.862465
DGKD,0.758667
DNMT3B,0.941622
DNMT3A,0.766123
PIM2,0.778646
ISYNA1,0.885874
PDIA6,0.863178
MAN1C1,0.738221
USP18,0.819728
MTAP,0.747768
ABCC11,1.003080
PTPRS,0.835084
PTPRR,0.976027
GALE,0.729831
TMEM27,0.941954
UBE3C,0.769591
PTPRO,0.880100
PTPRN,0.719785
