GENE,ENVISION
B4GALNT4,0.855075
GK2,0.982283
PEAK1,0.743605
SYVN1,0.825523
ART5,0.908077
KMT2B,0.816450
AGXT2,0.967635
PRKDC,0.862722
ACOT6,0.656392
SLC25A37,0.944290
GPLD1,0.752854
PGLYRP4,0.916818
UPB1,0.904175
SH3RF2,0.884238
USP25,0.912621
LARS2,0.912493
TBCB,0.824404
DUSP27,0.952111
SLC27A5,0.847274
PTPN23,0.791852
SLC27A6,0.916532
NCOA6,0.906522
USP45,0.786853
GRK7,0.928741
CMPK2,0.718768
BARD1,0.961417
WARS2,0.852875
NTRK2,0.919081
NEK9,0.753936
SLC5A12,0.750845
RNF133,0.768933
TTN,0.302571
ATP6V0D2,0.995319
MAP3K14,0.974556
RIOK2,0.897673
PLCB2,0.785244
AADAT,0.935754
PIKFYVE,0.919884
SLC25A2,0.659861
PLXNB3,0.972282
PLCL1,0.953487
SORD,0.753205
MINK1,1.005390
MERTK,0.861125
SLC15A2,0.832939
SLC26A9,0.905142
TRIM63,0.995660
ST6GALNAC3,0.889615
CNDP2,0.942695
GALNT3,0.757322
LRP2,0.940818
GALNT12,0.930160
GALK2,0.753821
ADCY2,1.007950
SLC22A16,1.055830
CYP8B1,0.981284
SLC17A1,0.812283
EPT1,0.786150
STK31,0.882269
ABCC8,0.771770
HECW1,0.769810
HECW2,0.969465
MYBBP1A,1.011680
TGM7,1.022610
FUT9,0.843097
GSTK1,0.943583
