GENE,ENVISION
UBE2Q1,0.904307
ZCCHC11,0.570517
UBE2Q2,0.769591
PRKAG2,0.859127
USP9X,0.562239
HIPK3,0.990410
HIPK1,0.927257
RARS2,0.879234
USP31,0.850679
DUSP22,0.904319
FKBP8,0.851890
SQLE,0.991134
HUWE1,0.768214
SMG1,0.847082
HKDC1,0.759805
SLC28A3,0.809155
CYP46A1,0.928141
CAMK4,0.937739
SLC5A11,0.969980
USP32,0.860622
SPTLC3,0.769387
ZSWIM2,0.977698
IRAK3,0.907413
CBLC,0.789005
B3GALT5,0.976301
SLC38A1,0.946720
SLC38A3,0.708940
CAMK2A,0.983782
PAN2,0.472906
STK3,0.854549
SGK3,0.980098
CYP4X1,0.945769
CNDP1,0.835073
CNDP2,0.899977
SGK2,0.931942
PIGW,0.799988
FKBP4,0.829602
TMLHE,0.915845
LMTK2,0.748842
PARP16,0.604988
PARP14,0.735878
PARP12,0.979003
ANGPTL4,0.962847
CTBP1,0.815553
EIF2AK3,0.894740
UGCG,0.736466
MYO3B,0.873385
POLR1B,0.881470
GPLD1,1.013480
SIRT7,0.869449
CYP2U1,0.979109
COX7B2,1.003070
PANK4,0.891316
XPO6,0.861416
USP36,0.781063
TTN,0.008038
DIO2,0.636702
GDPD2,0.984768
TICRR,0.991309
UCK1,0.999665
MINK1,0.764445
MAP3K9,0.706720
MOGAT3,0.902418
PPARA,0.842621
MCCC2,0.936430
SLC39A7,0.795758
RPS6KA1,0.787124
RPS6KA2,0.852005
PDE4C,0.795488
ZNRF2,0.915648
MTHFD1L,0.809170
SLC22A7,0.688609
GFPT1,0.842271
MINPP1,0.813018
OCRL,0.918318
SLC26A6,0.989388
RALBP1,0.802058
MARCH2,0.942533
SLC2A14,1.015710
SLC2A13,0.821023
SLC2A12,0.620212
PRKDC,0.867161
SLC4A5,0.859754
SLC4A4,0.428886
SLC4A7,0.934885
MKRN2,0.771231
POLL,1.017350
SLC4A8,0.753395
POLI,0.746875
POLH,0.968575
ASPG,0.860153
ASPH,1.024670
HYI,0.867294
MECR,0.846914
SLCO4A1,0.885955
GGH,0.948545
ART5,0.887330
DMPK,0.613736
PLA2G15,0.991190
PLCL2,0.993428
PLCL1,0.766993
FRMPD2,0.954951
SLC27A5,0.946226
ALG11,0.961924
ALG12,1.022340
ALG13,0.807718
SRPK1,0.812277
RIOK2,0.897735
MTFMT,0.886655
RIOK1,0.965004
SLC17A8,0.832407
ALK,0.924553
PIPOX,0.767743
SLC17A4,0.921371
SLC17A6,0.945364
RBBP6,0.593294
AK5,0.843770
ATP6V1E2,0.625263
ABCA4,0.865862
ABCA3,1.006010
CCBL1,0.897488
PRKD2,0.786678
SGMS2,0.726678
B4GALNT4,0.755119
MAP2K5,0.862669
B4GALNT2,0.627139
B4GALNT3,0.542676
FLAD1,0.817740
NADSYN1,0.840245
PGLYRP3,1.045600
AACS,0.865529
CBLL1,0.666568
MLKL,1.016520
