GENE,ENVISION
KARS,0.939596
MARCH10,0.925888
AMPD3,1.011770
SLC32A1,0.973443
PRKDC,0.799322
SLCO1B1,0.979092
HIPK1,0.831233
SLC22A10,0.844739
USP29,0.856242
SLC30A7,0.985450
GAL3ST2,0.780670
NGLY1,0.967706
GCDH,0.852501
TOPORS,0.916622
SUV420H1,0.783154
EHMT2,0.858686
USP48,0.871160
XPO7,0.718498
USP47,0.868111
B3GNT9,0.846573
NAGK,0.862366
SLC12A5,0.819562
SLC12A4,0.972317
AMDHD2,0.755898
NT5C1B,0.918261
USP20,0.860577
SLCO4A1,0.895723
TTN,0.863728
GUCY2D,0.906091
LIPG,0.999555
PIGG,0.910844
PARP4,0.973596
CAMK2B,0.635878
STK4,0.882073
GALM,0.905772
EP300,0.928525
DECR1,0.948367
LMTK2,0.823639
PTPN13,0.827131
MKRN3,0.978769
PARP10,0.830860
CHST4,0.985967
ANGPTL4,0.752222
PIGT,0.781560
HLTF,0.789005
PTPRK,0.829992
