GENE,ENVISION
MAP4K1,0.827316
AOX1,0.808907
AOC3,0.973866
ACVR1,0.911922
NSDHL,0.986048
TUSC3,0.813144
TRIM33,0.869306
SLC38A4,0.840523
UGT3A1,0.914426
USP9X,0.766044
NOX1,0.949242
HIPK2,0.900419
MOCS1,0.973179
CPT1B,0.993527
ATR,0.927042
NOX4,0.976683
RPS6KA6,0.796262
STK26,0.868930
PDE11A,0.823216
USP24,0.791805
AWAT1,0.914305
DUSP27,0.767975
SLC9A4,0.877004
QPRT,0.796204
LOXL2,0.977366
SLC27A6,0.858594
SDR16C5,0.775286
UBE3C,0.987370
NDST4,0.949877
CDK15,1.002210
EPHA7,0.866693
SDR9C7,0.939331
TTN,0.361761
PPAPDC3,0.746075
NTRK3,1.021640
TRPM6,0.936918
ABCD2,0.988237
RCHY1,0.849278
ASH1L,0.858319
FMO1,0.791598
MGAT4C,0.971082
ERBB4,0.773000
PIKFYVE,0.948993
CAMK2D,0.944508
SLC13A1,0.991044
ATP1B4,1.020190
SUV39H2,0.820450
SLC13A4,0.806961
PNLIPRP3,0.861386
PTGIS,0.718635
CSNK1G3,0.647534
AAK1,0.945604
HACE1,0.862469
FRMPD2,0.903600
MARCH10,0.947761
RNF31,0.978770
PIGZ,0.776599
SETD2,0.918893
USP34,0.981453
MGAT3,0.842546
HADH,0.990029
TLK1,0.945845
GALNT13,0.972128
ADCY2,0.949555
CHST8,0.944264
POLE,0.824801
AK7,0.999820
PADI3,0.776788
PDK1,0.871585
ABCA4,0.990043
SLC23A2,0.911654
HECW2,0.834103
HUWE1,0.777636
STK39,0.968556
PDE4B,0.779103
SLC18A2,0.975924
FUT9,1.001150
