GENE,ENVISION
AOX1,1.007170
AOC3,0.986915
UPRT,1.043530
AGXT2,0.845063
MARCH5,0.919854
RARS2,0.864936
SMPD3,0.776460
PYCR2,0.978438
CYP3A43,0.939895
MINK1,0.814359
XPO7,0.787101
CDK12,0.857244
CHST5,0.973375
UBE3A,0.952544
PHKB,0.974502
AMDHD1,0.841745
ITPKC,0.760605
PRKG2,0.896981
PJA1,0.768769
TRPM6,0.769342
ATP8A1,0.869045
USP10,0.892808
MGAT3,0.899894
PAPD4,0.733507
CSGALNACT2,0.875750
LMTK2,0.916502
LRP2,0.986136
GALNT13,0.921374
SLC17A4,0.947808
DDR1,0.964368
RDH13,0.839010
GLT6D1,1.020540
A4GALT,1.004320
