GENE,ENVISION
TSSK1B,1.022020
COLGALT1,0.952884
AGK,0.969005
B4GALNT3,0.920826
AMPD3,0.830981
BIRC6,0.763000
HSPG2,0.793714
AOC3,0.940351
MBOAT2,0.975643
TNIK,0.881066
AKT3,0.998269
PPIL4,0.856459
NTRK2,0.819074
USP29,0.779459
GAL3ST1,0.819233
STK26,0.763930
DAGLB,0.947138
POLK,0.781906
FUK,0.956596
GCDH,0.642509
LMTK2,0.974906
HUWE1,0.775765
PTPN21,0.837474
LGSN,0.832320
ANKRD1,1.006800
XPO6,0.817740
PCYOX1,0.824461
USP44,0.842045
PPM1M,1.063900
ATM,0.905667
DHRS2,0.964451
DGKH,0.766154
CDKL3,1.009260
TGM3,0.940842
PKN1,1.005620
SLC6A19,0.992240
TTN,0.584716
TECRL,0.949096
TRPM6,0.923769
DOT1L,0.736546
MTMR3,0.963531
DNMT3B,0.688920
KMT2B,0.858294
PLIN4,0.946218
TARS2,0.782862
TICRR,0.825673
WNK2,0.974680
PLCB1,0.719643
SLC13A4,0.858045
BRSK2,1.017430
MAST1,0.856204
SLCO3A1,0.947660
TGS1,0.917293
SSH2,0.790796
PLCD3,0.769342
PIGV,0.995684
UBR3,0.763152
CHDH,0.962769
USP33,0.932135
CHST5,0.998041
UHRF1,1.019650
ADCY1,0.833288
PIK3C3,0.995612
TLK1,0.966749
SLC40A1,0.822004
BRSK1,0.820824
PTPN13,0.820427
DDR1,0.881973
BAAT,0.991792
RBBP6,0.946898
RNF144B,0.954045
CREBBP,0.757067
SPEG,0.769387
UBE2U,0.951679
PXDN,0.775158
DYRK4,0.812735
