REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,88.09282235799999,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,8.2466076383,42.953229003500006
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.8178509198999999,
2OXOADPTm,,
34DHOXPEGOX,2.8903325107,0.0135448916
34DHOXPEGt,,
34DHPHAMT,0.00105046,
34DHPHEt,,
34DHPLACOX,0.0287497912,
34DHPLACOX_NADP_,0.0319881972,0.0275207774
34DHXMANDACOX,0.0286744329,
34DHXMANDACOX_NADP_,0.031810864700000004,0.0272360871
34HPLFM,,
34HPPOR,0.2108649512,
35CGMPtn,,
3AIBTm,6.180639212999999,0.0440981421
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0009146621,
3HAO,0.0813192185,
3HBCDm,0.023414932200000002,0.0198994427
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,0.0019399647,
3HPCOAHYD,0.08594234769999999,
3HPPD,,
3HXKYNDCL,0.3911641761,
3HXKYNOXDA,0.1699401301,
3M4HDXPAC,0.0287497912,0.035708497799999996
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0287497912,
3MOX4HOXPGALDOX_NADP_,0.042094034,0.035740519
3MOXTYROX,0.1699401301,
3NTD7l,0.3873803642,
3SALAASPm,,
3SALACBOXL,0.0001388048,
3SALAOX,,
3SALATAi,95.33850753790001,
3SALATAim,10.1892074157,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.1699401301,
41R2A1H12BOOX,0.1699401301,
42A12BOOX,0.1473002402,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.2655498251,
4HOXPACDOX_NADP_,0.042094034,0.0365152278
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.1074871167,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7553e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0283249515,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,0.0007138603999999999,
5HOXINDACTOXm,0.6411228818,
5HOXINOXDA,1.1508779970999998,
5HTRPDOX,5.3905e-05,
5HTRPVESSEC,,
5HXKYNDCL,0.0285135098,
5HXKYNOXDA,0.1699401301,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0045304126,
A_MANASEly,0.14937652839999999,
A4GALTc,0.0012262055000000001,
A4GALTg,0.0036922014,
A4GNT1g,3.814e-07,
A4GNT2g,,
AACTOOR,0.0082233786,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0282062069,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0440981421,6.180639212999999
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,1.4876765458,0.1059023982
ACACT1rm,0.0335335359,
ACACT1x,0.0001837509,
ACACt2m,,
ACACT4p,0.0638857976,
ACACT5p,0.0638857976,
ACACT6p,0.0638857976,
ACACT7p,0.0638857976,
ACACT8p,0.0638857976,
ACACT9p,0.0638857976,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,3.74252e-05,
ACCOAgt,,
