REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.6524350829,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,2.1209157565,11.0469885538
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.6385094613000001,
2OXOADPTm,,
34DHOXPEGOX,1.5020819697999999,0.007039168399999999
34DHOXPEGt,,
34DHPHAMT,0.0008057295,
34DHPHEt,,
34DHPLACOX,0.0059477488,
34DHPLACOX_NADP_,0.0085707358,0.0073737607
34DHXMANDACOX,0.0059425395,
34DHXMANDACOX_NADP_,0.0085281258,0.0073016806999999994
34HPLFM,,
34HPPOR,3.9673e-06,
35CGMPtn,,
3AIBTm,1.5185977343000001,0.0108350183
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0006425775,
3HAO,0.0012657274,
3HBCDm,0.00038905449999999996,0.0003306423
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,5.52e-08,
3HPCOAHYD,0.008670792,
3HPPD,,
3HXKYNDCL,1.1120899999999999e-05,
3HXKYNOXDA,0.0218157734,
3M4HDXPAC,0.0059477488,0.0073873641
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0059477488,
3MOX4HOXPGALDOX_NADP_,0.008708401999999999,0.0073939886
3MOXTYROX,0.0218157734,
3NTD7l,0.017005584,
3SALAASPm,,
3SALACBOXL,0.0060768349,
3SALAOX,,
3SALATAi,23.8461309822,
3SALATAim,7.6427458758,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0218157734,
41R2A1H12BOOX,0.0218157734,
42A12BOOX,0.0180815631,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0083538661,
4HOXPACDOX_NADP_,0.008708401999999999,0.0075542601
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0178440252,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,8.053e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,2.4140000000000003e-07,
5HOXINDACTOXm,0.0784164979,
5HOXINOXDA,0.1477419932,
5HTRPDOX,2.6589e-06,
5HTRPVESSEC,,
5HXKYNDCL,8.106e-07,
5HXKYNOXDA,0.0218157734,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0097411423,
A_MANASEly,0.11638560140000001,
A4GALTc,4.1811400000000004e-05,
A4GALTg,0.0001258975,
A4GNT1g,2.44e-08,
A4GNT2g,,
AACTOOR,3.17029e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0001531769,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0108350183,1.5185977343000001
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1228715784,0.0087467903
ACACT1rm,0.0039456825,
ACACT1x,0.0009221810000000001,
ACACt2m,,
ACACT4p,0.0077097157,
ACACT5p,0.0077097157,
ACACT6p,0.0077097157,
ACACT7p,0.0077097157,
ACACT8p,0.0077097157,
ACACT9p,0.0077097157,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
