REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,101.44212134719999,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,20.401687093499998,106.26409988450001
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.8236834712000001,
2OXOADPTm,,
34DHOXPEGOX,1.6173759075999998,0.0075794675
34DHOXPEGt,,
34DHPHAMT,0.0004348785,
34DHPHEt,,
34DHPLACOX,0.0199829577,
34DHPLACOX_NADP_,0.0210181206,0.0180827639
34DHXMANDACOX,0.0199697385,
34DHXMANDACOX_NADP_,0.0204536108,0.0175121402
34HPLFM,,
34HPPOR,0.0029200791,
35CGMPtn,,
3AIBTm,0.24308435469999998,0.0017343786
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0012104695,
3HAO,0.0520991929,
3HBCDm,0.0029070346999999996,0.002470576
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,7.2758e-05,
3HPCOAHYD,0.0125746714,
3HPPD,,
3HXKYNDCL,0.014670546000000001,
3HXKYNOXDA,0.2533043398,
3M4HDXPAC,0.0199829577,0.024819707200000003
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0199829577,
3MOX4HOXPGALDOX_NADP_,0.0292580664,0.024841964100000002
3MOXTYROX,0.2533043398,
3NTD7l,0.1660378977,
3SALAASPm,,
3SALACBOXL,0.0029053884,
3SALAOX,,
3SALATAi,33.099335868000004,
3SALATAim,6.4560107889,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.2533043398,
41R2A1H12BOOX,0.2533043398,
42A12BOOX,0.2172383589,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0028235355,
4HOXPACDOX_NADP_,0.0292580664,0.0253804366
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0791837497,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0010623225,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,0.0001361332,
5HOXINDACTOXm,0.1024774183,
5HOXINOXDA,1.7154417331999998,
5HTRPDOX,0.0143354349,
5HTRPVESSEC,,
5HXKYNDCL,0.0010693942999999999,
5HXKYNOXDA,0.2533043398,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0017797029999999999,
A_MANASEly,0.2229959051,
A4GALTc,0.00029811970000000003,
A4GALTg,0.0008976618,
A4GNT1g,3.768e-07,
A4GNT2g,,
AACTOOR,0.009469301999999999,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0002856591,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0017343786,0.24308435469999998
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.4375235794,0.0311457463
ACACT1rm,0.0108050404,
ACACT1x,0.0001501866,
ACACt2m,,
ACACT4p,0.0033927394000000002,
ACACT5p,0.0033927394000000002,
ACACT6p,0.0033927394000000002,
ACACT7p,0.0033927394000000002,
ACACT8p,0.0033927394000000002,
ACACT9p,0.0033927394000000002,
ACACtx,,
ACALDtm,,
ACALDtr,,
