REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,3.2229719016000002,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,4.878532599100001,25.410294404899997
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.4840457721,
2OXOADPTm,,
34DHOXPEGOX,0.9167542725,0.0042961622
34DHOXPEGt,,
34DHPHAMT,0.0008301646000000001,
34DHPHEt,,
34DHPLACOX,0.10685532789999999,
34DHPLACOX_NADP_,0.0669521296,0.0576017035
34DHXMANDACOX,0.106728146,
34DHXMANDACOX_NADP_,0.06692466080000001,0.057300105
34HPLFM,,
34HPPOR,2.8254e-06,
35CGMPtn,,
3AIBTm,0.494498838,0.0035281916999999998
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00097275,
3HAO,0.0023135556,
3HBCDm,0.0162348977,0.0137974099
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.2957e-06,
3HPCOAHYD,0.0122655267,
3HPPD,,
3HXKYNDCL,0.0006645278999999999,
3HXKYNOXDA,0.051300993600000004,
3M4HDXPAC,0.10685532789999999,0.1327189894
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.10685532789999999,
3MOX4HOXPGALDOX_NADP_,0.1564523292,0.1328380039
3MOXTYROX,0.051300993600000004,
3NTD7l,0.097970857,
3SALAASPm,,
3SALACBOXL,0.0008405964,
3SALAOX,,
3SALATAi,13.0783227653,
3SALATAim,4.9388804377,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.051300993600000004,
41R2A1H12BOOX,0.051300993600000004,
42A12BOOX,0.0426509842,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0002869664,
4HOXPACDOX_NADP_,0.1564523292,0.1357173903
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.030380851400000002,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.81197e-05,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,5.311e-07,
5HOXINDACTOXm,0.0404671552,
5HOXINOXDA,0.34742344119999996,
5HTRPDOX,0.0012464795,
5HTRPVESSEC,,
5HXKYNDCL,4.8440100000000004e-05,
5HXKYNOXDA,0.051300993600000004,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0082607054,
A_MANASEly,0.18136020120000002,
A4GALTc,0.0002797757,
A4GALTg,0.0008424266000000001,
A4GNT1g,3.77e-08,
A4GNT2g,,
AACTOOR,0.0002979007,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0037514174,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0035281916999999998,0.494498838
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1101079647,0.007838194100000001
ACACT1rm,0.0029217921000000003,
ACACT1x,8.51782e-05,
ACACt2m,,
ACACT4p,0.0094906156,
ACACT5p,0.0094906156,
ACACT6p,0.0094906156,
ACACT7p,0.0094906156,
ACACT8p,0.0094906156,
ACACT9p,0.0094906156,
ACACtx,,
ACALDtm,,
ACALDtr,,
