REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,6.5454380311,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,3.2954358502999996,17.1645865735
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.0726930203,
2OXOADPTm,,
34DHOXPEGOX,1.2136460253,0.005687478399999999
34DHOXPEGt,,
34DHPHAMT,0.0013843406,
34DHPHEt,,
34DHPLACOX,0.0038236205,
34DHPLACOX_NADP_,0.0021217195,0.0018254036
34DHXMANDACOX,0.0033276561,
34DHXMANDACOX_NADP_,0.0021166377,0.0018122402
34HPLFM,,
34HPPOR,6.3921e-06,
35CGMPtn,,
3AIBTm,0.048500639400000004,0.0003460464
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.000577005,
3HAO,0.00139919,
3HBCDm,0.0033706273,0.0028645653999999996
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,5.6100000000000006e-08,
3HPCOAHYD,0.0057279118999999995,
3HPPD,,
3HXKYNDCL,1.13031e-05,
3HXKYNOXDA,0.022737965699999998,
3M4HDXPAC,0.0038236205,0.0047491039
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0038236205,
3MOX4HOXPGALDOX_NADP_,0.0055983576,0.0047533626
3MOXTYROX,0.022737965699999998,
3NTD7l,0.10996175849999999,
3SALAASPm,,
3SALACBOXL,0.0042043751,
3SALAOX,,
3SALATAi,16.5701606913,
3SALATAim,8.5575754789,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.022737965699999998,
41R2A1H12BOOX,0.022737965699999998,
42A12BOOX,0.0193015678,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0022886005999999998,
4HOXPACDOX_NADP_,0.0055983576,0.0048563961
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0896645714,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,8.185e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,2.3699e-06,
5HOXINDACTOXm,0.0239042718,
5HOXINOXDA,0.1539873152,
5HTRPDOX,0.000389346,
5HTRPVESSEC,,
5HXKYNDCL,8.239e-07,
5HXKYNOXDA,0.022737965699999998,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0028166224,
A_MANASEly,0.095228589,
A4GALTc,0.0001383132,
A4GALTg,0.0004164718,
A4GNT1g,2.7e-08,
A4GNT2g,,
AACTOOR,0.0005998897000000001,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,6.33625e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0003460464,0.048500639400000004
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1698581356,0.012091596100000001
ACACT1rm,0.0042609153,
ACACT1x,0.0005475617,
ACACt2m,,
ACACT4p,0.005216051,
ACACT5p,0.005216051,
ACACT6p,0.005216051,
ACACT7p,0.005216051,
ACACT8p,0.005216051,
ACACT9p,0.005216051,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,2.1768e-06,
