REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,1.1980767975,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,12.705728193499999,66.17897645779999
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.6396671583000002,
2OXOADPTm,,
34DHOXPEGOX,0.9189044753,0.0043062386
34DHOXPEGt,,
34DHPHAMT,0.00021580990000000003,
34DHPHEt,,
34DHPLACOX,0.0119089752,
34DHPLACOX_NADP_,0.0012113702,0.0010421922
34DHXMANDACOX,0.011516554299999999,
34DHXMANDACOX_NADP_,0.0012053221,0.0010319825
34HPLFM,,
34HPPOR,2.0425999999999997e-06,
35CGMPtn,,
3AIBTm,0.8314080849,0.005932
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.001681002,
3HAO,0.0002783385,
3HBCDm,0.005997911999999999,0.0050973928
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,1.3e-08,
3HPCOAHYD,0.015335083400000001,
3HPPD,,
3HXKYNDCL,2.6305e-06,
3HXKYNOXDA,0.0205963004,
3M4HDXPAC,0.0119089752,0.014791467800000001
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0119089752,
3MOX4HOXPGALDOX_NADP_,0.0174365372,0.014804732
3MOXTYROX,0.0205963004,
3NTD7l,0.027614455899999998,
3SALAASPm,,
3SALACBOXL,0.0006924603999999999,
3SALAOX,,
3SALATAi,14.212095728900001,
3SALATAim,5.2463304738,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0205963004,
41R2A1H12BOOX,0.0205963004,
42A12BOOX,0.0171160498,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0016024060999999998,
4HOXPACDOX_NADP_,0.0174365372,0.015125638200000001
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0198258248,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.756e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.9050000000000002e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,6.82e-08,
5HOXINDACTOXm,0.0463395692,
5HOXINOXDA,0.1394834106,
5HTRPDOX,2.4016e-06,
5HTRPVESSEC,,
5HXKYNDCL,1.9170000000000003e-07,
5HXKYNOXDA,0.0205963004,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0033068723,
A_MANASEly,0.070845897,
A4GALTc,7.6798e-06,
A4GALTg,2.31246e-05,
A4GNT1g,3.633e-07,
A4GNT2g,,
AACTOOR,0.00010419139999999999,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,4.4983e-06,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.005932,0.8314080849
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.2558089829,0.018210131
ACACT1rm,0.008893632700000001,
ACACT1x,0.0002659814,
ACACt2m,,
ACACT4p,0.0029832046999999995,
ACACT5p,0.0029832046999999995,
ACACT6p,0.0029832046999999995,
ACACT7p,0.0029832046999999995,
ACACT8p,0.0029832046999999995,
ACACT9p,0.0029832046999999995,
ACACtx,,
ACALDtm,,
