REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,11.956941772,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,2.4595387231,12.810738020999999
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.46272717729999996,
2OXOADPTm,,
34DHOXPEGOX,1.1711249516,0.0054882130000000005
34DHOXPEGt,,
34DHPHAMT,0.0013147528,
34DHPHEt,,
34DHPLACOX,0.026527029900000002,
34DHPLACOX_NADP_,0.0213498957,0.018368203899999998
34DHXMANDACOX,0.026506151600000003,
34DHXMANDACOX_NADP_,0.0211418723,0.0181014216
34HPLFM,,
34HPPOR,3.7296e-06,
35CGMPtn,,
3AIBTm,1.2952063609,0.0092411468
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0008433202999999999,
3HAO,0.0036139810999999997,
3HBCDm,0.0230885795,0.019622088200000002
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,1.06e-08,
3HPCOAHYD,0.0166146501,
3HPPD,,
3HXKYNDCL,2.1336e-06,
3HXKYNOXDA,0.21733088690000002,
3M4HDXPAC,0.026527029900000002,0.032947731
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.026527029900000002,
3MOX4HOXPGALDOX_NADP_,0.0388395758,0.0329772765
3MOXTYROX,0.21733088690000002,
3NTD7l,0.056057162300000005,
3SALAASPm,,
3SALACBOXL,0.0008382286999999999,
3SALAOX,,
3SALATAi,11.6662124415,
3SALATAim,5.1582772075,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.21733088690000002,
41R2A1H12BOOX,0.21733088690000002,
42A12BOOX,0.18055427579999997,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0004251679,
4HOXPACDOX_NADP_,0.0388395758,0.0336920895
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.2660021573,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.545e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,5.98e-08,
5HOXINDACTOXm,0.0357524516,
5HOXINOXDA,1.4718203156,
5HTRPDOX,7.58402e-05,
5HTRPVESSEC,,
5HXKYNDCL,1.555e-07,
5HXKYNOXDA,0.21733088690000002,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.008138579200000001,
A_MANASEly,0.0922956238,
A4GALTc,5.0691000000000006e-05,
A4GALTg,0.0001526346,
A4GNT1g,1.55e-08,
A4GNT2g,,
AACTOOR,0.0011069042,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0067302273,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0092411468,1.2952063609
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.229820467,0.016360101000000002
ACACT1rm,0.0030522837,
ACACT1x,8.04135e-05,
ACACt2m,,
ACACT4p,0.0114889121,
ACACT5p,0.0114889121,
ACACT6p,0.0114889121,
ACACT7p,0.0114889121,
ACACT8p,0.0114889121,
ACACT9p,0.0114889121,
ACACtx,,
ACALDtm,,
ACALDtr,,
