REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,254.62532268439998,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,3.2286570693,16.8167630321
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.5276093569,
2OXOADPTm,,
34DHOXPEGOX,3.1124462445,0.0145857775
34DHOXPEGt,,
34DHPHAMT,0.0011738081,
34DHPHEt,,
34DHPLACOX,0.010058364399999999,
34DHPLACOX_NADP_,0.0055912422,0.0048103784
34DHXMANDACOX,0.0100540642,
34DHXMANDACOX_NADP_,0.0055667384,0.0047661757
34HPLFM,,
34HPPOR,0.00030831740000000004,
35CGMPtn,,
3AIBTm,0.009449944200000001,6.74243e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0007654554,
3HAO,0.0075433461,
3HBCDm,0.003190618,0.0027115825
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,4.4e-09,
3HPCOAHYD,0.016402568899999997,
3HPPD,,
3HXKYNDCL,8.867e-07,
3HXKYNOXDA,0.056659916100000006,
3M4HDXPAC,0.010058364399999999,0.0124929284
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.010058364399999999,
3MOX4HOXPGALDOX_NADP_,0.014726963700000002,0.012504131299999999
3MOXTYROX,0.056659916100000006,
3NTD7l,0.025257464,
3SALAASPm,,
3SALACBOXL,0.0001670036,
3SALAOX,,
3SALATAi,8.2131065138,
3SALATAim,4.9474280669,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.056659916100000006,
41R2A1H12BOOX,0.056659916100000006,
42A12BOOX,0.06661074110000001,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0013091894,
4HOXPACDOX_NADP_,0.014726963700000002,0.0127751699
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.016453238999999998,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,6.42e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.741e-06,
5HOXINDACTOXm,0.10910428289999999,
5HOXINOXDA,0.38371543420000004,
5HTRPDOX,0.0001679084,
5HTRPVESSEC,,
5HXKYNDCL,6.46e-08,
5HXKYNOXDA,0.056659916100000006,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0032783144,
A_MANASEly,0.1106828676,
A4GALTc,0.0006359191999999999,
A4GALTg,0.0019148028,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.0237801661,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,3.22796e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,6.74243e-05,0.009449944200000001
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1693903657,0.0120582972
ACACT1rm,0.0047369277,
ACACT1x,0.0001303171,
ACACt2m,,
ACACT4p,0.0043545319,
ACACT5p,0.0043545319,
ACACT6p,0.0043545319,
ACACT7p,0.0043545319,
ACACT8p,0.0043545319,
ACACT9p,0.0043545319,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
