REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.8624939009,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.2895516628,27.5511257309
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.8308273986,
2OXOADPTm,,
34DHOXPEGOX,1.090544111,0.0051105891
34DHOXPEGt,,
34DHPHAMT,0.0009593646000000001,
34DHPHEt,,
34DHPLACOX,0.019779518,
34DHPLACOX_NADP_,0.028301452799999998,0.0243489177
34DHXMANDACOX,0.0126371881,
34DHXMANDACOX_NADP_,0.025390649100000003,0.0217391742
34HPLFM,,
34HPPOR,5.5492999999999995e-06,
35CGMPtn,,
3AIBTm,0.0237168671,0.0001692171
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00036884120000000003,
3HAO,0.008558418,
3HBCDm,0.011829476100000002,0.010053413
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.2957e-06,
3HPCOAHYD,0.0198076493,
3HPPD,,
3HXKYNDCL,0.0006645278999999999,
3HXKYNOXDA,0.0095379319,
3M4HDXPAC,0.019779518,0.0245670262
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.019779518,
3MOX4HOXPGALDOX_NADP_,0.0289601999,0.0245890564
3MOXTYROX,0.0095379319,
3NTD7l,0.0319208857,
3SALAASPm,,
3SALACBOXL,0.0008525509,
3SALAOX,,
3SALATAi,26.9229009037,
3SALATAim,4.9300194204,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0095379319,
41R2A1H12BOOX,0.0095379319,
42A12BOOX,0.0079501665,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0029754823,
4HOXPACDOX_NADP_,0.0289601999,0.0251220469
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.10011293,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.81197e-05,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,6.87e-08,
5HOXINDACTOXm,0.042128000199999995,
5HOXINOXDA,0.0645933124,
5HTRPDOX,0.0025003903,
5HTRPVESSEC,,
5HXKYNDCL,4.8440100000000004e-05,
5HXKYNOXDA,0.0095379319,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0061782671,
A_MANASEly,0.0954379794,
A4GALTc,0.000856847,
A4GALTg,0.002580034,
A4GNT1g,7.110000000000001e-08,
A4GNT2g,,
AACTOOR,4.40149e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0011576983,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0001692171,0.0237168671
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.11019564960000001,0.0078444361
ACACT1rm,0.0030277179,
ACACT1x,0.0003291691,
ACACt2m,,
ACACT4p,0.010278138000000001,
ACACT5p,0.010278138000000001,
ACACT6p,0.010278138000000001,
ACACT7p,0.010278138000000001,
ACACT8p,0.010278138000000001,
ACACT9p,0.010278138000000001,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
