REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,1.1465983541,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.5925229298,29.129179979099998
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.5625663768,
2OXOADPTm,,
34DHOXPEGOX,1.3574355006999999,0.0063613154
34DHOXPEGt,,
34DHPHAMT,0.0012350253,
34DHPHEt,,
34DHPLACOX,0.10760835490000001,
34DHPLACOX_NADP_,0.1565057893,0.134648444
34DHXMANDACOX,0.10757513769999999,
34DHXMANDACOX_NADP_,0.1558413448,0.1334295209
34HPLFM,,
34HPPOR,4.3103400000000005e-05,
35CGMPtn,,
3AIBTm,0.3977315123,0.0028377681
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0003993108,
3HAO,0.0325667046,
3HBCDm,0.019383160400000002,0.016472996299999997
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,7.190770000000001e-05,
3HPCOAHYD,0.0174813552,
3HPPD,,
3HXKYNDCL,0.014499096299999998,
3HXKYNOXDA,0.1215294923,
3M4HDXPAC,0.10760835490000001,0.1336542818
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.10760835490000001,
3MOX4HOXPGALDOX_NADP_,0.1575548744,0.1337741351
3MOXTYROX,0.1215294923,
3NTD7l,0.3108498014,
3SALAASPm,,
3SALACBOXL,0.0009007955,
3SALAOX,,
3SALATAi,61.4416130495,
3SALATAim,9.6521896405,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.1215294923,
41R2A1H12BOOX,0.1215294923,
42A12BOOX,0.10053398599999999,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.011765381100000001,
4HOXPACDOX_NADP_,0.1575548744,0.136673813
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.2039798749,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0010499075,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.8921199999999998e-05,
5HOXINDACTOXm,0.3218021921,
5HOXINOXDA,0.8230287846,
5HTRPDOX,2.5838e-06,
5HTRPVESSEC,,
5HXKYNDCL,0.0010568967,
5HXKYNOXDA,0.1215294923,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0091304586,
A_MANASEly,0.2057222928,
A4GALTc,0.0023054007000000002,
A4GALTg,0.0069417433999999995,
A4GNT1g,2.8300000000000003e-07,
A4GNT2g,,
AACTOOR,8.589700000000001e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0001947946,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0028377681,0.3977315123
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.40709957210000003,0.0289799695
ACACT1rm,0.012037746,
ACACT1x,7.24907e-05,
ACACt2m,,
ACACT4p,0.0245078925,
ACACT5p,0.0245078925,
ACACT6p,0.0245078925,
ACACT7p,0.0245078925,
ACACT8p,0.0245078925,
ACACT9p,0.0245078925,
ACACtx,,
ACALDtm,,
ACALDtr,,
