REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.6016223612,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,14.409358108800001,75.0524925869
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.49869591539999997,
2OXOADPTm,,
34DHOXPEGOX,1.1393845748,0.0053394689
34DHOXPEGt,,
34DHPHAMT,0.0019485421,
34DHPHEt,,
34DHPLACOX,0.0122169145,
34DHPLACOX_NADP_,0.013618970400000001,0.011716967
34DHXMANDACOX,0.012210866899999999,
34DHXMANDACOX_NADP_,0.0134658524,0.011529303999999999
34HPLFM,,
34HPPOR,0.0018548429,
35CGMPtn,,
3AIBTm,0.0535341264,0.0003819598
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0001981034,
3HAO,0.006004284300000001,
3HBCDm,0.0041997828,0.0035692325
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,0.00022011349999999998,
3HPCOAHYD,0.019339255700000002,
3HPPD,,
3HXKYNDCL,0.0443825202,
3HXKYNOXDA,0.0704077222,
3M4HDXPAC,0.0122169145,0.015173942
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0122169145,
3MOX4HOXPGALDOX_NADP_,0.017887407,0.0151875491
3MOXTYROX,0.0704077222,
3NTD7l,0.0317911024,
3SALAASPm,,
3SALACBOXL,0.0005941285,
3SALAOX,,
3SALATAi,133.1859499587,
3SALATAim,9.5836798355,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0704077222,
41R2A1H12BOOX,0.0704077222,
42A12BOOX,0.0582391754,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0203167641,
4HOXPACDOX_NADP_,0.017887407,0.0155167533
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0133929794,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0032138238,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,3.94e-07,
5HOXINDACTOXm,0.2153717676,
5HOXINOXDA,0.4768190907,
5HTRPDOX,0.0004970393,
5HTRPVESSEC,,
5HXKYNDCL,0.0032352181,
5HXKYNOXDA,0.0704077222,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0037567111,
A_MANASEly,0.2787834683,
A4GALTc,0.0002515497,
A4GALTg,0.0007574362,
A4GNT1g,2.6460000000000003e-07,
A4GNT2g,,
AACTOOR,5.0157899999999996e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0039030084999999996,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0003819598,0.0535341264
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.24711780519999998,0.017591436999999998
ACACT1rm,0.0075001265,
ACACT1x,0.00022993930000000002,
ACACt2m,,
ACACT4p,0.012876617,
ACACT5p,0.012876617,
ACACT6p,0.012876617,
ACACT7p,0.012876617,
ACACT8p,0.012876617,
ACACT9p,0.012876617,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,1.1183800000000001e-05,
