REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,2.0823802258,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,8.553198154,44.5501344476
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.2574009424,
2OXOADPTm,,
34DHOXPEGOX,0.7864641579,0.0036855869
34DHOXPEGt,,
34DHPHAMT,0.0007820186999999999,
34DHPHEt,,
34DHPLACOX,0.0030185399,
34DHPLACOX_NADP_,0.0034854447999999997,0.0029986732
34DHXMANDACOX,0.003015082,
34DHXMANDACOX_NADP_,0.0034674946999999996,0.0029688280999999998
34HPLFM,,
34HPPOR,9.023999999999999e-07,
35CGMPtn,,
3AIBTm,0.0202832299,0.00014471850000000001
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00013865,
3HAO,0.0113504207,
3HBCDm,0.0021444282,0.0018224664000000002
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.6e-09,
3HPCOAHYD,0.0060173023,
3HPPD,,
3HXKYNDCL,7.201000000000001e-07,
3HXKYNOXDA,0.004427759,
3M4HDXPAC,0.0030185399,0.0037491584999999996
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0030185399,
3MOX4HOXPGALDOX_NADP_,0.004419598,0.0037525205
3MOXTYROX,0.004427759,
3NTD7l,0.3659518904,
3SALAASPm,,
3SALACBOXL,0.0001851609,
3SALAOX,,
3SALATAi,13.0832798249,
3SALATAim,4.1334216949,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.004427759,
41R2A1H12BOOX,0.004427759,
42A12BOOX,0.0038213443,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0002243955,
4HOXPACDOX_NADP_,0.004419598,0.0038338599
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0232491484,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,5.2099999999999997e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.303e-07,
5HOXINDACTOXm,0.0774349419,
5HOXINOXDA,0.0299859154,
5HTRPDOX,0.002351292,
5HTRPVESSEC,,
5HXKYNDCL,5.25e-08,
5HXKYNOXDA,0.004427759,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0028257758000000003,
A_MANASEly,0.5641425897,
A4GALTc,0.0003016939,
A4GALTg,0.0009084242999999999,
A4GNT1g,8.8e-09,
A4GNT2g,,
AACTOOR,0.000192411,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,3.724e-07,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.00014471850000000001,0.0202832299
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1007027319,0.007168669
ACACT1rm,0.0021286495,
ACACT1x,0.0007563486999999999,
ACACt2m,,
ACACT4p,0.0076924548999999995,
ACACT5p,0.0076924548999999995,
ACACT6p,0.0076924548999999995,
ACACT7p,0.0076924548999999995,
ACACT8p,0.0076924548999999995,
ACACT9p,0.0076924548999999995,
ACACtx,,
ACALDtm,,
ACALDtr,,
