REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,4.3263367492,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.180750965,26.984427096599997
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.7203548079000001,
2OXOADPTm,,
34DHOXPEGOX,1.8833498922,0.0088258946
34DHOXPEGt,,
34DHPHAMT,0.0013781409,
34DHPHEt,,
34DHPLACOX,0.0017674154999999998,
34DHPLACOX_NADP_,0.0025664955,0.0022080629
34DHXMANDACOX,0.0017665056,
34DHXMANDACOX_NADP_,0.0024611346,0.0021071944
34HPLFM,,
34HPPOR,0.0064246062,
35CGMPtn,,
3AIBTm,0.46016065799999994,0.0032831928
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00037422599999999996,
3HAO,0.0365848887,
3HBCDm,0.0034755256,0.0029537145000000002
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,0.00022004919999999998,
3HPCOAHYD,0.0171660674,
3HPPD,,
3HXKYNDCL,0.0443695425,
3HXKYNOXDA,0.0576967616,
3M4HDXPAC,0.0017674154999999998,0.0021952073
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0017674154999999998,
3MOX4HOXPGALDOX_NADP_,0.0025877631,0.0021971759
3MOXTYROX,0.0576967616,
3NTD7l,0.05462058349999999,
3SALAASPm,,
3SALACBOXL,0.0002035856,
3SALAOX,,
3SALATAi,99.4497448659,
3SALATAim,7.1772729846,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0576967616,
41R2A1H12BOOX,0.0576967616,
42A12BOOX,0.0480228443,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0241110171,
4HOXPACDOX_NADP_,0.0025877631,0.0022448017
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.060064367599999995,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.278e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.003212884,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,4.139e-06,
5HOXINDACTOXm,0.1325784943,
5HOXINOXDA,0.3907372165,
5HTRPDOX,9.551799999999999e-05,
5HTRPVESSEC,,
5HXKYNDCL,0.0032342721000000003,
5HXKYNOXDA,0.0576967616,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0020953505,
A_MANASEly,0.1236129701,
A4GALTc,6.028e-06,
A4GALTg,1.81508e-05,
A4GNT1g,1.095e-07,
A4GNT2g,,
AACTOOR,0.0004004002,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,9.87e-07,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0032831928,0.46016065799999994
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.33816792409999996,0.024072970899999997
ACACT1rm,0.0081021273,
ACACT1x,0.0041859839,
ACACt2m,,
ACACT4p,0.075471048,
ACACT5p,0.075471048,
ACACT6p,0.075471048,
ACACT7p,0.075471048,
ACACT8p,0.075471048,
ACACT9p,0.075471048,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,8.8512e-06,
