REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,18.4680236054,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.955531736699999,31.0199453816
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.8708461251999999,
2OXOADPTm,,
34DHOXPEGOX,2.015717169,0.009446204
34DHOXPEGt,,
34DHPHAMT,0.0012215955,
34DHPHEt,,
34DHPLACOX,0.0407181938,
34DHPLACOX_NADP_,0.0261551994,0.0225024066
34DHXMANDACOX,0.024629502200000004,
34DHXMANDACOX_NADP_,0.0261429579,0.0223832921
34HPLFM,,
34HPPOR,2.2203e-06,
35CGMPtn,,
3AIBTm,0.0447808809,0.0003195064
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0008803708000000001,
3HAO,0.0014322383999999999,
3HBCDm,0.0023850352,0.0020269489
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,1.641e-07,
3HPCOAHYD,0.015217753899999999,
3HPPD,,
3HXKYNDCL,3.30979e-05,
3HXKYNOXDA,0.0078254884,
3M4HDXPAC,0.0407181938,0.0505737771
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0407181938,
3MOX4HOXPGALDOX_NADP_,0.0596175819,0.0506191286
3MOXTYROX,0.0078254884,
3NTD7l,0.08105331860000001,
3SALAASPm,,
3SALACBOXL,0.00030768310000000004,
3SALAOX,,
3SALATAi,19.3884569777,
3SALATAim,7.8324599974,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0078254884,
41R2A1H12BOOX,0.0078254884,
42A12BOOX,0.007902533100000001,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0021730052,
4HOXPACDOX_NADP_,0.0596175819,0.051716345
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0217560995,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,2.3967e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,4.6631e-06,
5HOXINDACTOXm,0.0714399836,
5HOXINOXDA,0.05299620730000001,
5HTRPDOX,0.0002230814,
5HTRPVESSEC,,
5HXKYNDCL,2.4126e-06,
5HXKYNOXDA,0.0078254884,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0017868717999999998,
A_MANASEly,0.1505703142,
A4GALTc,9.419940000000001e-05,
A4GALTg,0.00028364169999999997,
A4GNT1g,1.99e-07,
A4GNT2g,,
AACTOOR,0.0017214225,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.00022836830000000003,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0003195064,0.0447808809
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.14156791359999998,0.010077715899999999
ACACT1rm,0.0036159411999999998,
ACACT1x,0.0012162428,
ACACt2m,,
ACACT4p,0.005675865899999999,
ACACT5p,0.005675865899999999,
ACACT6p,0.005675865899999999,
ACACT7p,0.005675865899999999,
ACACT8p,0.005675865899999999,
ACACT9p,0.005675865899999999,
ACACtx,,
ACALDtm,,
ACALDtr,,
