REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,5.1915132148000005,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,16.1012157649,83.8646918006
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.1722253248,
2OXOADPTm,,
34DHOXPEGOX,1.4542117609,0.006814835500000001
34DHOXPEGt,,
34DHPHAMT,0.0012269469000000001,
34DHPHEt,,
34DHPLACOX,0.014930124,
34DHPLACOX_NADP_,0.0148594425,0.0127841968
34DHXMANDACOX,0.0077136357,
34DHXMANDACOX_NADP_,0.014842796100000001,0.0127082269
34HPLFM,,
34HPPOR,1.3046000000000002e-06,
35CGMPtn,,
3AIBTm,0.0448888826,0.000320277
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0007704903,
3HAO,0.0022577042,
3HBCDm,0.0025033321,0.0021274849
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,6.3e-09,
3HPCOAHYD,0.0033746593,
3HPPD,,
3HXKYNDCL,1.2612e-06,
3HXKYNOXDA,0.0016373734,
3M4HDXPAC,0.014930124,0.0185438668
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.014930124,
3MOX4HOXPGALDOX_NADP_,0.021859955099999998,0.0185604959
3MOXTYROX,0.0016373734,
3NTD7l,0.062139493399999995,
3SALAASPm,,
3SALACBOXL,0.0002110191,
3SALAOX,,
3SALATAi,18.543065722999998,
3SALATAim,6.3335621339,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0016373734,
41R2A1H12BOOX,0.0016373734,
42A12BOOX,0.0017566103,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0005793274,
4HOXPACDOX_NADP_,0.021859955099999998,0.0189628117
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0203787674,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,9.13e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,5.985e-07,
5HOXINDACTOXm,0.024787345,
5HOXINOXDA,0.0110887112,
5HTRPDOX,0.0062578658999999995,
5HTRPVESSEC,,
5HXKYNDCL,9.19e-08,
5HXKYNOXDA,0.0016373734,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0010554376,
A_MANASEly,0.1189803398,
A4GALTc,3.37135e-05,
A4GALTg,0.00010151399999999999,
A4GNT1g,5.6900000000000007e-08,
A4GNT2g,,
AACTOOR,0.0004250078,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0010272172,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.000320277,0.0448888826
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1203184671,0.0085650434
ACACT1rm,0.0030229595,
ACACT1x,0.0046422918,
ACACt2m,,
ACACT4p,0.002413463,
ACACT5p,0.002413463,
ACACT6p,0.002413463,
ACACT7p,0.002413463,
ACACT8p,0.002413463,
ACACT9p,0.002413463,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,2.3466e-06,
ACCOAgt,,
