REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,5.5458222066,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,3.4732019531000002,18.0904979855
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.6651396203000001,
2OXOADPTm,,
34DHOXPEGOX,2.5223141472,0.0118202565
34DHOXPEGt,,
34DHPHAMT,0.0007977041,
34DHPHEt,,
34DHPLACOX,0.0017919254000000001,
34DHPLACOX_NADP_,0.0014672764000000001,0.0012623589
34DHXMANDACOX,0.0017900896,
34DHXMANDACOX_NADP_,0.001354925,0.0011600708
34HPLFM,,
34HPPOR,6.1788e-06,
35CGMPtn,,
3AIBTm,2.6381347475,0.0188227847
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0010728843,
3HAO,0.0046504298,
3HBCDm,0.0403542767,0.034295534700000005
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,7.3e-09,
3HPCOAHYD,0.025541994,
3HPPD,,
3HXKYNDCL,1.4747e-06,
3HXKYNOXDA,0.20972934059999998,
3M4HDXPAC,0.0017919254000000001,0.0022256496
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0017919254000000001,
3MOX4HOXPGALDOX_NADP_,0.0026236491999999997,0.0022276455
3MOXTYROX,0.20972934059999998,
3NTD7l,0.0229014798,
3SALAASPm,,
3SALACBOXL,0.0007061177,
3SALAOX,,
3SALATAi,26.840453492600002,
3SALATAim,9.0804250885,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.20972934059999998,
41R2A1H12BOOX,0.20972934059999998,
42A12BOOX,0.17377349109999998,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0008666345,
4HOXPACDOX_NADP_,0.0026236491999999997,0.0022759317
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.13543398869999998,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7554e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.068e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,9.1785e-06,
5HOXINDACTOXm,0.12162814050000001,
5HOXINOXDA,1.4203407012,
5HTRPDOX,0.0004877748,
5HTRPVESSEC,,
5HXKYNDCL,1.075e-07,
5HXKYNOXDA,0.20972934059999998,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0074389903,
A_MANASEly,0.043331003,
A4GALTc,9.09609e-05,
A4GALTg,0.00027389060000000004,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.0005050273,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0073618915,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0188227847,2.6381347475
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.30792088230000003,0.021919791600000002
ACACT1rm,0.0084078742,
ACACT1x,0.0001514722,
ACACt2m,,
ACACT4p,0.0119527501,
ACACT5p,0.0119527501,
ACACT6p,0.0119527501,
ACACT7p,0.0119527501,
ACACT8p,0.0119527501,
ACACT9p,0.0119527501,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
