REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.2062990103,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,5.4238748829,28.2507608156
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.6669463379,
2OXOADPTm,,
34DHOXPEGOX,2.482810644,0.0116351322
34DHOXPEGt,,
34DHPHAMT,0.0017428479000000001,
34DHPHEt,,
34DHPLACOX,0.0315941733,
34DHPLACOX_NADP_,0.0460074361,0.0395821121
34DHXMANDACOX,0.0039004556,
34DHXMANDACOX_NADP_,0.0434180312,0.0371740061
34HPLFM,,
34HPPOR,2.1635e-06,
35CGMPtn,,
3AIBTm,0.0285959342,0.0002040287
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0004051293,
3HAO,0.0003530289,
3HBCDm,0.008513691,0.007235455799999999
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.24e-08,
3HPCOAHYD,0.0290735479,
3HPPD,,
3HXKYNDCL,6.5279e-06,
3HXKYNOXDA,0.0266311508,
3M4HDXPAC,0.0315941733,0.0392413446
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0315941733,
3MOX4HOXPGALDOX_NADP_,0.046258638600000006,0.0392765339
3MOXTYROX,0.0266311508,
3NTD7l,0.0200065045,
3SALAASPm,,
3SALACBOXL,0.0009903032000000002,
3SALAOX,,
3SALATAi,18.075626291600003,
3SALATAim,4.2485912949,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0266311508,
41R2A1H12BOOX,0.0266311508,
42A12BOOX,0.022026844900000002,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.005596593100000001,
4HOXPACDOX_NADP_,0.046258638600000006,0.0401278891
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0957943566,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.7270000000000004e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,5.4e-09,
5HOXINDACTOXm,0.09279711289999999,
5HOXINOXDA,0.1803529602,
5HTRPDOX,0.0065363244,
5HTRPVESSEC,,
5HXKYNDCL,4.7579999999999996e-07,
5HXKYNOXDA,0.0266311508,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0027555767,
A_MANASEly,0.0781920846,
A4GALTc,0.0005826416,
A4GALTg,0.0017543797,
A4GNT1g,1.6799999999999998e-08,
A4GNT2g,,
AACTOOR,1.38193e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,1.8345e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0002040287,0.0285959342
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.16958071260000002,0.0120718473
ACACT1rm,0.005949564,
ACACT1x,0.0001754626,
ACACt2m,,
ACACT4p,0.0039425892,
ACACT5p,0.0039425892,
ACACT6p,0.0039425892,
ACACT7p,0.0039425892,
ACACT8p,0.0039425892,
ACACT9p,0.0039425892,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
