REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.1533346657,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,3.7001274929,19.2724609338
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.7175226516,
2OXOADPTm,,
34DHOXPEGOX,1.3242607073000001,0.0062058492
34DHOXPEGt,,
34DHPHAMT,0.0026736878000000004,
34DHPHEt,,
34DHPLACOX,0.0016388728,
34DHPLACOX_NADP_,0.002340403,0.0020135460999999998
34DHXMANDACOX,0.00040693809999999995,
34DHXMANDACOX_NADP_,0.0023383879000000002,0.0020021001
34HPLFM,,
34HPPOR,5.48e-07,
35CGMPtn,,
3AIBTm,11.2923915732,0.0805699008
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0008612861,
3HAO,0.0004164135,
3HBCDm,0.0006455912,0.0005486629
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,2.528e-07,
3HPCOAHYD,0.0170483182,
3HPPD,,
3HXKYNDCL,5.09701e-05,
3HXKYNOXDA,0.0088515985,
3M4HDXPAC,0.0016388728,0.0020355517000000003
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0016388728,
3MOX4HOXPGALDOX_NADP_,0.0023995572,0.0020373771
3MOXTYROX,0.0088515985,
3NTD7l,0.0246105639,
3SALAASPm,,
3SALACBOXL,0.0092602015,
3SALAOX,,
3SALATAi,23.4362521213,
3SALATAim,3.0954138702,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0088515985,
41R2A1H12BOOX,0.0088515985,
42A12BOOX,0.007327815400000001,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0020248195,
4HOXPACDOX_NADP_,0.0023995572,0.0020815391
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0240183642,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7572999999999999e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,3.6908e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,8.9e-09,
5HOXINDACTOXm,0.2838561967,
5HOXINOXDA,0.0599452876,
5HTRPDOX,1.659e-07,
5HTRPVESSEC,,
5HXKYNDCL,3.7154e-06,
5HXKYNOXDA,0.0088515985,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.013095863700000002,
A_MANASEly,0.044328480999999996,
A4GALTc,8.3196e-06,
A4GALTg,2.50508e-05,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,6.9629e-06,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,8.511799999999999e-06,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0805699008,11.2923915732
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.269142789,0.0191593172
ACACT1rm,0.0094500689,
ACACT1x,0.0026336894,
ACACt2m,,
ACACT4p,0.014842125900000001,
ACACT5p,0.014842125900000001,
ACACT6p,0.014842125900000001,
ACACT7p,0.014842125900000001,
ACACT8p,0.014842125900000001,
ACACT9p,0.014842125900000001,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
