REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,10.0338722741,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,1.0348388495,5.3900551637000005
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.413419708,
2OXOADPTm,,
34DHOXPEGOX,1.0599576817,0.0049672527
34DHOXPEGt,,
34DHPHAMT,0.0012348599000000001,
34DHPHEt,,
34DHPLACOX,0.0272913638,
34DHPLACOX_NADP_,0.0395690728,0.0340429201
34DHXMANDACOX,0.0016484272,
34DHXMANDACOX_NADP_,0.038654860299999996,0.0330958354
34HPLFM,,
34HPPOR,3.3225e-06,
35CGMPtn,,
3AIBTm,0.0032135253,2.2928099999999998e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0005140359999999999,
3HAO,0.0003912569,
3HBCDm,0.0076049837,0.0064631807
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,2.08e-08,
3HPCOAHYD,0.0110937369,
3HPPD,,
3HXKYNDCL,4.2013e-06,
3HXKYNOXDA,0.0189526527,
3M4HDXPAC,0.0272913638,0.0338970672
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0272913638,
3MOX4HOXPGALDOX_NADP_,0.0399586761,0.0339274641
3MOXTYROX,0.0189526527,
3NTD7l,0.0202597586,
3SALAASPm,,
3SALACBOXL,0.002460815,
3SALAOX,,
3SALATAi,12.0485709994,
3SALATAim,11.969044903299999,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0189526527,
41R2A1H12BOOX,0.0189526527,
42A12BOOX,0.0164439865,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0022379397000000002,
4HOXPACDOX_NADP_,0.0399586761,0.0346628732
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.05262831900000001,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.1499100000000001e-05,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,3.0420000000000004e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,2.8000000000000003e-09,
5HOXINDACTOXm,0.0065450047999999995,
5HOXINOXDA,0.1283522082,
5HTRPDOX,3.6983999999999996e-06,
5HTRPVESSEC,,
5HXKYNDCL,3.0620000000000003e-07,
5HXKYNOXDA,0.0189526527,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0037157799,
A_MANASEly,0.1290008425,
A4GALTc,4.67221e-05,
A4GALTg,0.00014068379999999998,
A4GNT1g,1.918e-07,
A4GNT2g,,
AACTOOR,0.0003147622,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,4.6375299999999996e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,2.2928099999999998e-05,0.0032135253
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.11178377310000001,0.0079574889
ACACT1rm,0.0023935744,
ACACT1x,0.0003637372,
ACACt2m,,
ACACT4p,0.0099033053,
ACACT5p,0.0099033053,
ACACT6p,0.0099033053,
ACACT7p,0.0099033053,
ACACT8p,0.0099033053,
ACACT9p,0.0099033053,
ACACtx,,
ACALDtm,,
