REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,1.2100932048,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,8.779167578300001,45.727117378500004
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.5353184983,
2OXOADPTm,,
34DHOXPEGOX,1.1565969875,0.005420131
34DHOXPEGt,,
34DHPHAMT,0.0011915066,
34DHPHEt,,
34DHPLACOX,0.025003377799999997,
34DHPLACOX_NADP_,0.0185597083,0.0159676894
34DHXMANDACOX,0.022185831099999997,
34DHXMANDACOX_NADP_,0.018549818899999997,0.0158821361
34HPLFM,,
34HPPOR,1.3287e-06,
35CGMPtn,,
3AIBTm,0.0041875219,2.98775e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0009326903,
3HAO,0.0016855822,
3HBCDm,0.00010609,9.016180000000001e-05
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,1.9e-09,
3HPCOAHYD,0.0056656482,
3HPPD,,
3HXKYNDCL,3.892e-07,
3HXKYNOXDA,0.00044958410000000003,
3M4HDXPAC,0.025003377799999997,0.0310552885
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.025003377799999997,
3MOX4HOXPGALDOX_NADP_,0.0366087193,0.031083137099999998
3MOXTYROX,0.00044958410000000003,
3NTD7l,1.1124873088,
3SALAASPm,,
3SALACBOXL,8.82974e-05,
3SALAOX,,
3SALATAi,21.4475566683,
3SALATAim,6.1477570139,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.00044958410000000003,
41R2A1H12BOOX,0.00044958410000000003,
42A12BOOX,0.0004655921,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0021792654000000002,
4HOXPACDOX_NADP_,0.0366087193,0.0317568928
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0139052159,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,2.8199999999999998e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,9.269999999999999e-08,
5HOXINDACTOXm,0.0297674517,
5HOXINOXDA,0.0030446985,
5HTRPDOX,0.0002103723,
5HTRPVESSEC,,
5HXKYNDCL,2.84e-08,
5HXKYNOXDA,0.00044958410000000003,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0069419942,
A_MANASEly,0.652968966,
A4GALTc,1.4974100000000001e-05,
A4GALTg,4.50882e-05,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.000111341,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,3.0932199999999995e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,2.98775e-05,0.0041875219
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.2222004859,0.0158176617
ACACT1rm,0.007394409300000001,
ACACT1x,0.0002440636,
ACACt2m,,
ACACT4p,0.0044585406,
ACACT5p,0.0044585406,
ACACT6p,0.0044585406,
ACACT7p,0.0044585406,
ACACT8p,0.0044585406,
ACACT9p,0.0044585406,
ACACtx,,
ACALDtm,,
ACALDtr,,
