REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,2.8262187894,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,2.5022182035,13.033038096099999
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.3398838789,
2OXOADPTm,,
34DHOXPEGOX,1.0060753318,0.0047147452
34DHOXPEGt,,
34DHPHAMT,0.0027905343,
34DHPHEt,,
34DHPLACOX,1.5376116186000002,
34DHPLACOX_NADP_,2.2301930065,1.9187278608000002
34DHXMANDACOX,0.1291313986,
34DHXMANDACOX_NADP_,2.2247555653,1.9048094692
34HPLFM,,
34HPPOR,1.2971099999999999e-05,
35CGMPtn,,
3AIBTm,0.18369109079999998,0.0013106146
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0005679127,
3HAO,0.0018435767000000002,
3HBCDm,0.0095342385,0.0081027796
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.69e-08,
3HPCOAHYD,0.0077821283,
3HPPD,,
3HXKYNDCL,7.4394e-06,
3HXKYNOXDA,0.2166518931,
3M4HDXPAC,1.5376116186000002,1.9097808604
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,1.5376116186000002,
3MOX4HOXPGALDOX_NADP_,2.2512955019,1.9114934388
3MOXTYROX,0.2166518931,
3NTD7l,0.0345091745,
3SALAASPm,,
3SALACBOXL,0.000642298,
3SALAOX,,
3SALATAi,15.0584449515,
3SALATAim,5.2584754558,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.2166518931,
41R2A1H12BOOX,0.2166518931,
42A12BOOX,0.1792837489,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0065093911,
4HOXPACDOX_NADP_,2.2512955019,1.9529268245
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0161345185,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7898e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,5.387e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,6.03e-08,
5HOXINDACTOXm,0.0103975683,
5HOXINOXDA,1.4672219957,
5HTRPDOX,0.0001588421,
5HTRPVESSEC,,
5HXKYNDCL,5.423e-07,
5HXKYNOXDA,0.2166518931,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0023263423,
A_MANASEly,0.0725888732,
A4GALTc,0.0001899418,
A4GALTg,0.0005719296,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,7.79791e-05,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0036619836,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0013106146,0.18369109079999998
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.0699585429,0.0049800997
ACACT1rm,0.0021802914,
ACACT1x,0.0001470973,
ACACt2m,,
ACACT4p,0.009246812,
ACACT5p,0.009246812,
ACACT6p,0.009246812,
ACACT7p,0.009246812,
ACACT8p,0.009246812,
ACACT9p,0.009246812,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,5.3536e-06,
ACCOAgt,,
