REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,8.6912843206,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,12.6987028871,66.1423844911
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.7983404852,
2OXOADPTm,,
34DHOXPEGOX,1.9334918483,0.0090608736
34DHOXPEGt,,
34DHPHAMT,0.0017580531,
34DHPHEt,,
34DHPLACOX,0.0099167502,
34DHPLACOX_NADP_,0.0014693195000000001,0.0012641167
34DHXMANDACOX,0.0097844971,
34DHXMANDACOX_NADP_,0.0014355618,0.0012291111
34HPLFM,,
34HPPOR,0.0001210919,
35CGMPtn,,
3AIBTm,0.11065848560000001,0.0007895354
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.001068444,
3HAO,0.0053424628,
3HBCDm,0.021061892000000002,0.0178996851
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,8.03e-06,
3HPCOAHYD,0.041367309,
3HPPD,,
3HXKYNDCL,0.0016191309,
3HXKYNOXDA,0.196057078,
3M4HDXPAC,0.0099167502,0.0123170374
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0099167502,
3MOX4HOXPGALDOX_NADP_,0.014519619199999998,0.0123280825
3MOXTYROX,0.196057078,
3NTD7l,0.0374205929,
3SALAASPm,,
3SALACBOXL,0.0006755285000000001,
3SALAOX,,
3SALATAi,123.17385097370001,
3SALATAim,11.2802535325,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.196057078,
41R2A1H12BOOX,0.196057078,
42A12BOOX,0.1627176377,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0069846449,
4HOXPACDOX_NADP_,0.014519619199999998,0.0125953051
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0394948226,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0001172444,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,4.4103e-06,
5HOXINDACTOXm,0.0990014283,
5HOXINOXDA,1.3277486441,
5HTRPDOX,5.5491e-06,
5HTRPVESSEC,,
5HXKYNDCL,0.0001180249,
5HXKYNOXDA,0.196057078,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0046070826,
A_MANASEly,0.062995274,
A4GALTc,0.0015589935999999998,
A4GALTg,0.0046942527,
A4GNT1g,2.605e-07,
A4GNT2g,,
AACTOOR,0.0008037294999999999,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0039766058000000005,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0007895354,0.11065848560000001
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,1.2732888538,0.09064090150000001
ACACT1rm,0.033114546099999996,
ACACT1x,0.0002472258,
ACACt2m,,
ACACT4p,0.014391151100000001,
ACACT5p,0.014391151100000001,
ACACT6p,0.014391151100000001,
ACACT7p,0.014391151100000001,
ACACT8p,0.014391151100000001,
ACACT9p,0.014391151100000001,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
