REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,3.2765765805,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,4.0388953222,21.036964931900002
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.4352717125,
2OXOADPTm,,
34DHOXPEGOX,1.0916938503,0.0051159771
34DHOXPEGt,,
34DHPHAMT,0.0007242237,
34DHPHEt,,
34DHPLACOX,0.0297743541,
34DHPLACOX_NADP_,0.0168484511,0.014495423700000001
34DHXMANDACOX,0.0297046374,
34DHXMANDACOX_NADP_,0.0168191548,0.014400362
34HPLFM,,
34HPPOR,2.9988e-06,
35CGMPtn,,
3AIBTm,0.4330236281,0.0030895732
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00047492599999999997,
3HAO,0.0076297549,
3HBCDm,0.0148468057,0.012617724399999999
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.2957e-06,
3HPCOAHYD,0.0160998659,
3HPPD,,
3HXKYNDCL,0.0006645278999999999,
3HXKYNOXDA,0.0478235084,
3M4HDXPAC,0.0297743541,0.0369810496
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0297743541,
3MOX4HOXPGALDOX_NADP_,0.0435941486,0.0370142121
3MOXTYROX,0.0478235084,
3NTD7l,0.2017355934,
3SALAASPm,,
3SALACBOXL,0.0005706037000000001,
3SALAOX,,
3SALATAi,14.6442873274,
3SALATAim,4.3083808494,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0478235084,
41R2A1H12BOOX,0.0478235084,
42A12BOOX,0.0397809846,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0003105712,
4HOXPACDOX_NADP_,0.0435941486,0.0378165293
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.050807418099999994,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,4.81197e-05,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,1.4783e-06,
5HOXINDACTOXm,0.0590127517,
5HOXINOXDA,0.3238730226,
5HTRPDOX,0.0045453961,
5HTRPVESSEC,,
5HXKYNDCL,4.8440100000000004e-05,
5HXKYNOXDA,0.0478235084,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.009103281999999999,
A_MANASEly,0.2398173728,
A4GALTc,0.0001508835,
A4GALTg,0.0004543221,
A4GNT1g,2.1582e-06,
A4GNT2g,,
AACTOOR,0.0003036752,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0039224015000000004,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0030895732,0.4330236281
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1632631865,0.0116221251
ACACT1rm,0.0043261378,
ACACT1x,0.0002045536,
ACACt2m,,
ACACT4p,0.0110190151,
ACACT5p,0.0110190151,
ACACT6p,0.0110190151,
ACACT7p,0.0110190151,
ACACT8p,0.0110190151,
ACACT9p,0.0110190151,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,1.1398399999999999e-05,
