REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,25.4422279001,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,10.920553447,56.880726430799996
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.8196148557999999,
2OXOADPTm,,
34DHOXPEGOX,1.3627000712000001,0.0063859866
34DHOXPEGt,,
34DHPHAMT,0.0009767977,
34DHPHEt,,
34DHPLACOX,0.0551874912,
34DHPLACOX_NADP_,0.014166203200000001,0.0121877742
34DHXMANDACOX,0.0551845882,
34DHXMANDACOX_NADP_,0.013306828100000001,0.0113931492
34HPLFM,,
34HPPOR,1.7306e-06,
35CGMPtn,,
3AIBTm,0.0037891122,2.7034899999999998e-05
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.00036438480000000004,
3HAO,0.0020748693,
3HBCDm,0.0022252996,0.0018911957999999999
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,9e-10,
3HPCOAHYD,0.0073093617,
3HPPD,,
3HXKYNDCL,1.718e-07,
3HXKYNOXDA,0.0065369191,
3M4HDXPAC,0.0551874912,0.0685452771
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0551874912,
3MOX4HOXPGALDOX_NADP_,0.08080281730000001,0.0686067444
3MOXTYROX,0.0065369191,
3NTD7l,0.06528162480000001,
3SALAASPm,,
3SALACBOXL,0.0010745312,
3SALAOX,,
3SALATAi,16.0386177273,
3SALATAim,14.056118848299999,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0065369191,
41R2A1H12BOOX,0.0065369191,
42A12BOOX,0.0073793239,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0007699761,
4HOXPACDOX_NADP_,0.08080281730000001,0.07009385900000001
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.021625788700000002,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.806e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.24e-08,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,5.0326e-06,
5HOXINDACTOXm,0.022469752599999997,
5HOXINOXDA,0.0442696869,
5HTRPDOX,0.0009339467,
5HTRPVESSEC,,
5HXKYNDCL,1.25e-08,
5HXKYNOXDA,0.0065369191,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0112454405,
A_MANASEly,0.2106116543,
A4GALTc,0.00017034669999999998,
A4GALTg,0.0005129273,
A4GNT1g,4.1399999999999994e-08,
A4GNT2g,,
AACTOOR,0.0023663903,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0001361525,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,2.7034899999999998e-05,0.0037891122
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.18786739940000002,0.013373611499999999
ACACT1rm,0.006165776600000001,
ACACT1x,8.30785e-05,
ACACt2m,,
ACACT4p,0.0052476577,
ACACT5p,0.0052476577,
ACACT6p,0.0052476577,
ACACT7p,0.0052476577,
ACACT8p,0.0052476577,
ACACT9p,0.0052476577,
ACACtx,,
ACALDtm,,
ACALDtr,,
