REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,4.2069136546,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,2.6183826704,13.6380916122
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.4260144426,
2OXOADPTm,,
34DHOXPEGOX,226.4245746353,1.0610877125
34DHOXPEGt,,
34DHPHAMT,0.0013400792000000002,
34DHPHEt,,
34DHPLACOX,0.0015543048000000001,
34DHPLACOX_NADP_,0.0015558256,0.0013385415
34DHXMANDACOX,0.0015527878,
34DHXMANDACOX_NADP_,0.0015150759,0.0012971901
34HPLFM,,
34HPPOR,0.6337289675,
35CGMPtn,,
3AIBTm,10.191152618,0.0727126889
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0003899399,
3HAO,0.5552779433,
3HBCDm,0.0594338728,0.050510543399999996
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,0.0001053083,
3HPCOAHYD,0.0202484412,
3HPPD,,
3HXKYNDCL,0.0212338031,
3HXKYNOXDA,0.1144381222,
3M4HDXPAC,0.0015543048000000001,0.0019305145
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0015543048000000001,
3MOX4HOXPGALDOX_NADP_,0.0022757368,0.0019322457
3MOXTYROX,0.1144381222,
3NTD7l,0.0725911711,
3SALAASPm,,
3SALACBOXL,0.0028457258,
3SALAOX,,
3SALATAi,93.6428170269,
3SALATAim,24.611216348899998,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.1144381222,
41R2A1H12BOOX,0.1144381222,
42A12BOOX,0.094910668,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0868932157,
4HOXPACDOX_NADP_,0.0022757368,0.0019741289
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.5201836177,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,0.0006815578999999999,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,0.0015375806,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,0.0017479295,
5HOXINDACTOXm,1.0503117932,
5HOXINOXDA,0.7750042134999999,
5HTRPDOX,7.7715e-06,
5HTRPVESSEC,,
5HXKYNDCL,0.0015478161999999999,
5HXKYNOXDA,0.1144381222,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.00164408,
A_MANASEly,0.0525937517,
A4GALTc,5.8736e-06,
A4GALTg,1.7686e-05,
A4GNT1g,1.393e-07,
A4GNT2g,,
AACTOOR,0.00039011339999999996,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,1.92e-07,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0727126889,10.191152618
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,2.6626240966999997,0.18954273230000002
ACACT1rm,0.045475937300000005,
ACACT1x,0.0012856216,
ACACt2m,,
ACACT4p,0.253251801,
ACACT5p,0.253251801,
ACACT6p,0.253251801,
ACACT7p,0.253251801,
ACACT8p,0.253251801,
ACACT9p,0.253251801,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
ACCOACm,0.0001623227,
ACCOAgt,,
