REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,13.282448542100001,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,7.2866143448,37.9530139349
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,0.7136121154,
2OXOADPTm,,
34DHOXPEGOX,0.9157893723999999,0.0042916403999999995
34DHOXPEGt,,
34DHPHAMT,0.0005461876,
34DHPHEt,,
34DHPLACOX,0.0142794073,
34DHPLACOX_NADP_,0.0152099163,0.013085723999999998
34DHXMANDACOX,0.0099802816,
34DHXMANDACOX_NADP_,0.0142688817,0.0122168482
34HPLFM,,
34HPPOR,3.4726e-06,
35CGMPtn,,
3AIBTm,0.1509022926,0.0010766703
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0005494142,
3HAO,0.005904500799999999,
3HBCDm,0.0022277145999999998,0.0018932482
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,3.5659999999999995e-07,
3HPCOAHYD,0.0052169063,
3HPPD,,
3HXKYNDCL,7.19004e-05,
3HXKYNOXDA,0.0209277853,
3M4HDXPAC,0.0142794073,0.017735648200000002
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0142794073,
3MOX4HOXPGALDOX_NADP_,0.0209072077,0.0177515525
3MOXTYROX,0.0209277853,
3NTD7l,0.2369554473,
3SALAASPm,,
3SALACBOXL,0.0002561487,
3SALAOX,,
3SALATAi,20.135165934,
3SALATAim,8.7180276961,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0209277853,
41R2A1H12BOOX,0.0209277853,
42A12BOOX,0.0183288169,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0012831282,
4HOXPACDOX_NADP_,0.0209072077,0.018136333799999998
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0330697437,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,1.7555000000000002e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,5.2064e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,5.261999999999999e-07,
5HOXINDACTOXm,0.17218883079999997,
5HOXINOXDA,0.1417283111,
5HTRPDOX,0.0032331162,
5HTRPVESSEC,,
5HXKYNDCL,5.2411000000000005e-06,
5HXKYNOXDA,0.0209277853,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0015103570000000001,
A_MANASEly,0.2683269432,
A4GALTc,0.00034027819999999997,
A4GALTg,0.0010246044,
A4GNT1g,1.44e-07,
A4GNT2g,,
AACTOOR,0.0012334222,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,9.60341e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0010766703,0.1509022926
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.08140437639999999,0.005794887800000001
ACACT1rm,0.0018103319,
ACACT1x,0.00020062930000000001,
ACACt2m,,
ACACT4p,0.0024341498000000003,
ACACT5p,0.0024341498000000003,
ACACT6p,0.0024341498000000003,
ACACT7p,0.0024341498000000003,
ACACT8p,0.0024341498000000003,
ACACT9p,0.0024341498000000003,
ACACtx,,
