REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,37.529010690300005,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,4.8732283993,25.382666982699998
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.0238088871,
2OXOADPTm,,
34DHOXPEGOX,1.2401475342000001,0.0058116718
34DHOXPEGt,,
34DHPHAMT,0.0009785867999999999,
34DHPHEt,,
34DHPLACOX,0.0210597616,
34DHPLACOX_NADP_,0.0147952317,0.0127289536
34DHXMANDACOX,0.017429803,
34DHXMANDACOX_NADP_,0.0147620496,0.0126390928
34HPLFM,,
34HPPOR,3.7491000000000002e-06,
35CGMPtn,,
3AIBTm,0.0644981326,0.0004601867
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0008209352,
3HAO,0.0081295575,
3HBCDm,0.010489678,0.0089147705
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,7.3e-09,
3HPCOAHYD,0.010833003300000001,
3HPPD,,
3HXKYNDCL,1.4663999999999998e-06,
3HXKYNOXDA,0.0112166378,
3M4HDXPAC,0.0210597616,0.026157144700000003
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0210597616,
3MOX4HOXPGALDOX_NADP_,0.0308346698,0.0261806009
3MOXTYROX,0.0112166378,
3NTD7l,0.1239117321,
3SALAASPm,,
3SALACBOXL,0.0005589599,
3SALAOX,,
3SALATAi,12.1648684323,
3SALATAim,3.3624371424,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0112166378,
41R2A1H12BOOX,0.0112166378,
42A12BOOX,0.0121861217,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0007269997,
4HOXPACDOX_NADP_,0.0308346698,0.0267480896
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.0221486809,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.062e-07,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,7.6997e-06,
5HOXINDACTOXm,0.09601861939999999,
5HOXINOXDA,0.0759619381,
5HTRPDOX,0.0029950190000000002,
5HTRPVESSEC,,
5HXKYNDCL,1.069e-07,
5HXKYNOXDA,0.0112166378,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0031546838,
A_MANASEly,0.28083352510000004,
A4GALTc,0.0005091382,
A4GALTg,0.0015330553,
A4GNT1g,1.205e-07,
A4GNT2g,,
AACTOOR,0.0034908788,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,0.0006264322,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.0004601867,0.0644981326
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.1502510977,0.010695840900000001
ACACT1rm,0.0040641728,
ACACT1x,0.0004153556,
ACACt2m,,
ACACT4p,0.005908676999999999,
ACACT5p,0.005908676999999999,
ACACT6p,0.005908676999999999,
ACACT7p,0.005908676999999999,
ACACT8p,0.005908676999999999,
ACACT9p,0.005908676999999999,
ACACtx,,
ACALDtm,,
ACALDtr,,
ACALDtx,,
