REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,,
10FTHF5GLUtm,,
10FTHF6GLUtl,,
10FTHF6GLUtm,,
10FTHF7GLUtl,,
10FTHF7GLUtm,,
10FTHFtl,,
10FTHFtm,,
11DOCRTSLtm,,
11DOCRTSLtr,,
11DOCRTSTRNtm,,
11DOCRTSTRNtr,,
13DAMPPOX,0.07888266690000001,
1a_24_25VITD2Hm,,
1a_24_25VITD3Hm,,
1a_25VITD2Hm,,
1a_25VITD3Hm,,
1MNCAMti,,
1PPDCRp,,
24_25DHVITD2t,,
24_25DHVITD2tm,,
24_25DHVITD3t,,
24_25DHVITD3tm,,
24_25VITD2Hm,,
24_25VITD3Hm,,
24NPHte,,
25HVITD2t,,
25HVITD2tin,,
25HVITD2tin_m,,
25HVITD2tm,,
25HVITD3t,,
25HVITD3tin_m,,
25HVITD3tm,,
25VITD2Hm,,
25VITD3Hm,,
2AMACHYD,,
2AMACSULT,,
2AMADPTm,,
2DR1PP,,
2HBO,14.331334921099998,74.64610149939999
2HBt2,,
2HCO3_NAt,,
2MCITt,,
2OXOADOXm,1.192475,
2OXOADPTm,,
34DHOXPEGOX,1.9593519023,0.0091820609
34DHOXPEGt,,
34DHPHAMT,0.0008494692999999999,
34DHPHEt,,
34DHPLACOX,0.0191653215,
34DHPLACOX_NADP_,0.028054226600000003,0.0241362187
34DHXMANDACOX,0.015672016299999997,
34DHXMANDACOX_NADP_,0.022896896200000003,0.0196040524
34HPLFM,,
34HPPOR,3.4338e-06,
35CGMPtn,,
3AIBTm,0.0584079279,0.00041673379999999997
3AIBtmi,,
3DPHBH1,,
3DPHBH2,,
3DSPHR,0.0001341825,
3HAO,0.0021296066000000002,
3HBCDm,0.0044719252,0.0038005158000000002
3HBCOAHLm,,
3HKYNAKGAT,0.0001143876,
3HLYTCL,7.809999999999999e-08,
3HPCOAHYD,0.0108920986,
3HPPD,,
3HXKYNDCL,1.57385e-05,
3HXKYNOXDA,0.0079301612,
3M4HDXPAC,0.0191653215,0.023804167299999998
3MLDAt,,
3MOBt2im,,
3MOPt2im,,
3MOX4HOXPGALDOX,0.0191653215,
3MOX4HOXPGALDOX_NADP_,0.0280609236,0.0238255135
3MOXTYROX,0.0079301612,
3NTD7l,0.03517929,
3SALAASPm,,
3SALACBOXL,0.002163624,
3SALAOX,,
3SALATAi,116.15476171530001,
3SALATAim,11.291430999300001,
3SPYRSP,,
3SPYRSPm,,
41R1H2MAE12BOOX,0.0079301612,
41R2A1H12BOOX,0.0079301612,
42A12BOOX,0.0065604576,
4ABUTtm,,
4HBZCOAFm,,
4HBZFm,,
4HDEBRISOQUINEte,,
4HGLSDm,0.0051420632,
4HOXPACDOX_NADP_,0.0280609236,0.0243419535
4MOPt2im,,
4MPTNLte,,
4MPTNLtm,,
4MPTNLtr,,
4MTOLBUTAMIDEte,,
4NPHSFte,,
4NPHSULT,0.224399178,
4NPHte,,
4PYRDX,,
5ADTSTSTERONEGLCte,,
5ADTSTSTERONEGLCtr,,
5ADTSTSTERONESte,,
5ADTSTSTERONESULT,2.8796e-06,
5ADTSTSTERONEte,,
5ADTSTSTERONEtr,,
5AOPtm,,
5DHFtl,,
5FTHFt2,,
5HLTDL,1.1397e-06,
5HOMEPRAZOLEte,,
5HOXINDACTO2OX,2.5e-09,
5HOXINDACTOXm,0.0838526507,
5HOXINOXDA,0.0537050783,
5HTRPDOX,0.0215879477,
5HTRPVESSEC,,
5HXKYNDCL,1.1472e-06,
5HXKYNOXDA,0.0079301612,
5MTHFt,,
5MTHFt2,,
5THFtl,,
5THFtm,,
6DHFtl,,
6DHFtm,,
6HTSTSTERONEte,,
6HTSTSTERONEtr,,
6THFtl,,
6THFtm,,
7DHCHSTEROLtr,,
7DHFtl,,
7DHFtm,,
7THFtl,,
7THFtm,,
A_MANASE,0.0034222438,
A_MANASEly,0.1230456132,
A4GALTc,3.6351e-05,
A4GALTg,0.0001094557,
A4GNT1g,6.204e-07,
A4GNT2g,,
AACTOOR,2.1084e-06,
AACTtm,,
AASAD3m,,
AATAi,0.0,0.0
ABO1g,6.05554e-05,
ABO2g,,
ABO3g,,
ABO4g,,
ABO5g,,
ABO6g,,
ABO7g,,
ABO8g,,
ABO9g,,
ABTArm,0.00041673379999999997,0.0584079279
ABTD,,
ABTti,,
ABUTt2rL,,
ABUTt4_2_r,,
ACACT10m,0.14558896470000002,0.0103639602
ACACT1rm,0.0039101522,
ACACT1x,0.0009467152000000001,
ACACt2m,,
ACACT4p,0.0008216052000000001,
ACACT5p,0.0008216052000000001,
ACACT6p,0.0008216052000000001,
ACACT7p,0.0008216052000000001,
ACACT8p,0.0008216052000000001,
ACACT9p,0.0008216052000000001,
ACACtx,,
ACALDtm,,
ACALDtr,,
