REACTION,FORWARD [mmol/gDW/hr],REVERSE [mmol/gDW/hr]
10FTHF5GLUtl,NaN,NaN
10FTHF5GLUtm,NaN,NaN
10FTHF6GLUtl,NaN,NaN
10FTHF6GLUtm,NaN,NaN
10FTHF7GLUtl,NaN,NaN
10FTHF7GLUtm,NaN,NaN
10FTHFtl,NaN,NaN
10FTHFtm,NaN,NaN
11DOCRTSLtm,NaN,NaN
11DOCRTSLtr,NaN,NaN
11DOCRTSTRNtm,NaN,NaN
11DOCRTSTRNtr,NaN,NaN
13DAMPPOX,0.5550257367,NaN
1a_24_25VITD2Hm,NaN,NaN
1a_24_25VITD3Hm,NaN,NaN
1a_25VITD2Hm,NaN,NaN
1a_25VITD3Hm,NaN,NaN
1MNCAMti,NaN,NaN
1PPDCRp,NaN,NaN
24_25DHVITD2t,NaN,NaN
24_25DHVITD2tm,NaN,NaN
24_25DHVITD3t,NaN,NaN
24_25DHVITD3tm,NaN,NaN
24_25VITD2Hm,NaN,NaN
24_25VITD3Hm,NaN,NaN
24NPHte,NaN,NaN
25HVITD2t,NaN,NaN
25HVITD2tin,NaN,NaN
25HVITD2tin_m,NaN,NaN
25HVITD2tm,NaN,NaN
25HVITD3t,NaN,NaN
25HVITD3tin_m,NaN,NaN
25HVITD3tm,NaN,NaN
25VITD2Hm,NaN,NaN
25VITD3Hm,NaN,NaN
2AMACHYD,NaN,NaN
2AMACSULT,NaN,NaN
2AMADPTm,NaN,NaN
2DR1PP,NaN,NaN
2HBO,12.9282267542,67.3378810705
2HBt2,NaN,NaN
2HCO3_NAt,NaN,NaN
2MCITt,NaN,NaN
2OXOADOXm,0.7726714812,NaN
2OXOADPTm,NaN,NaN
34DHOXPEGOX,1.6608422822,0.0077831629
34DHOXPEGt,NaN,NaN
34DHPHAMT,0.0013368870,NaN
34DHPHEt,NaN,NaN
34DHPLACOX,3.2828272775,NaN
34DHPLACOX_NADP_,4.8004496887,4.1300266557
34DHXMANDACOX,3.2822741809,NaN
34DHXMANDACOX_NADP_,0.0707362600,0.0605635513
34HPLFM,NaN,NaN
34HPPOR,0.0000060953,NaN
35CGMPtn,NaN,NaN
3AIBTm,0.0012580994,0.0000089764
3AIBtmi,NaN,NaN
3DPHBH1,NaN,NaN
3DPHBH2,NaN,NaN
3DSPHR,0.0001113518,NaN
3HAO,0.0120326205,NaN
3HBCDm,0.0044414127,0.0037745844
3HBCOAHLm,NaN,NaN
3HKYNAKGAT,0.0003410181,NaN
3HLYTCL,0.0000001640,NaN
3HPCOAHYD,0.0029950827,NaN
3HPPD,NaN,NaN
3HXKYNDCL,0.0000330745,NaN
3HXKYNOXDA,0.0051245385,NaN
3M4HDXPAC,3.2828272775,4.0774150146
3MLDAt,NaN,NaN
3MOBt2im,NaN,NaN
3MOPt2im,NaN,NaN
3MOX4HOXPGALDOX,3.2828272775,NaN
3MOX4HOXPGALDOX_NADP_,4.8065546553,4.0810713994
3MOXTYROX,0.0051245385,NaN
3NTD7l,0.0044858232,NaN
3SALAASPm,NaN,NaN
3SALACBOXL,0.0011115013,NaN
3SALAOX,NaN,NaN
3SALATAi,20.4077578878,NaN
3SALATAim,4.5248151693,NaN
3SPYRSP,NaN,NaN
3SPYRSPm,NaN,NaN
41R1H2MAE12BOOX,0.0051245385,NaN
41R2A1H12BOOX,0.0051245385,NaN
42A12BOOX,0.0042785822,NaN
4ABUTtm,NaN,NaN
4HBZCOAFm,NaN,NaN
4HBZFm,NaN,NaN
4HDEBRISOQUINEte,NaN,NaN
4HGLSDm,0.0001826856,NaN
4HOXPACDOX_NADP_,4.8065546553,4.1695323936
4MOPt2im,NaN,NaN
4MPTNLte,NaN,NaN
4MPTNLtm,NaN,NaN
4MPTNLtr,NaN,NaN
4MTOLBUTAMIDEte,NaN,NaN
4NPHSFte,NaN,NaN
4NPHSULT,0.0314416429,NaN
4NPHte,NaN,NaN
4PYRDX,NaN,NaN
5ADTSTSTERONEGLCte,NaN,NaN
5ADTSTSTERONEGLCtr,NaN,NaN
5ADTSTSTERONESte,NaN,NaN
5ADTSTSTERONESULT,0.0000015622,NaN
5ADTSTSTERONEte,NaN,NaN
5ADTSTSTERONEtr,NaN,NaN
5AOPtm,NaN,NaN
5DHFtl,NaN,NaN
5FTHFt2,NaN,NaN
5HLTDL,0.0000023950,NaN
5HOMEPRAZOLEte,NaN,NaN
5HOXINDACTO2OX,0.0000000131,NaN
5HOXINDACTOXm,0.0300741808,NaN
5HOXINOXDA,0.0347046848,NaN
5HTRPDOX,0.0003141540,NaN
5HTRPVESSEC,NaN,NaN
5HXKYNDCL,0.0000024109,NaN
5HXKYNOXDA,0.0051245385,NaN
5MTHFt,NaN,NaN
5MTHFt2,NaN,NaN
5THFtl,NaN,NaN
5THFtm,NaN,NaN
6DHFtl,NaN,NaN
6DHFtm,NaN,NaN
6HTSTSTERONEte,NaN,NaN
6HTSTSTERONEtr,NaN,NaN
6THFtl,NaN,NaN
6THFtm,NaN,NaN
7DHCHSTEROLtr,NaN,NaN
7DHFtl,NaN,NaN
7DHFtm,NaN,NaN
7THFtl,NaN,NaN
7THFtm,NaN,NaN
A_MANASE,0.0064596002,NaN
A_MANASEly,0.0272761641,NaN
A4GALTc,0.0000042042,NaN
A4GALTg,0.0000126592,NaN
A4GNT1g,0.0000000018,NaN
